Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2021-05-27,2021-05-28,gold_vs_ma20,0.03,inward,0.0301045593048352,0.0235104222779765
2021-06-03,2021-06-04,copper_vs_ma20,0.03,outward,-0.010468148703272,-0.0355496006918389
2021-06-04,2021-06-07,copper_vs_ma20,0.03,inward,-0.0355496006918389,-0.0195611770891255
2021-06-15,2021-06-16,copper_vs_ma20,0.03,outward,-0.0079119623133541,-0.0477883993734611
2021-06-17,2021-06-18,gold_vs_ma20,0.03,outward,-0.0150536014188584,-0.0578799650366479
2021-06-28,2021-06-29,copper_vs_ma20,0.03,inward,-0.0305926478230418,-0.0285642951984292
2021-07-01,2021-07-02,gold_vs_ma20,0.03,inward,-0.0305166924655545,-0.0251814782207338
2021-07-26,2021-07-27,copper_vs_ma20,0.03,outward,0.0246438489348943,0.0639470462996802
2021-07-30,2021-08-02,copper_vs_ma20,0.03,inward,0.0370055099904524,0.0251083244856378
2021-08-09,2021-08-10,gold_vs_ma20,0.03,outward,-0.0264490539323714,-0.044524881080237
2021-08-11,2021-08-12,gold_vs_ma20,0.03,inward,-0.0393847517332239,-0.0253816001840203
2021-08-17,2021-08-18,copper_vs_ma20,0.03,outward,-0.0146603486323281,-0.0410161599561762
2021-08-23,2021-08-24,copper_vs_ma20,0.03,inward,-0.0504905204407492,-0.0244240669798401
2021-09-10,2021-09-13,copper_vs_ma20,0.03,outward,0.0051972734845193,0.0425574285145313
2021-09-13,2021-09-14,copper_vs_ma20,0.03,inward,0.0425574285145313,0.0206885263151741
2021-09-18,2021-09-20,copper_vs_ma20,0.03,outward,-0.0160419129749401,-0.0447882499782301
2021-09-22,2021-09-23,copper_vs_ma20,0.03,inward,-0.0387325994525015,-0.0085515922750033
2021-09-30,2021-10-01,copper_vs_ma20,0.03,outward,-0.0159420204943724,-0.038984694027439
2021-10-01,2021-10-04,copper_vs_ma20,0.03,inward,-0.038984694027439,-0.0145459464864451
2021-10-09,2021-10-11,copper_vs_ma20,0.03,outward,0.0125098426945005,0.0345195223654284
2021-10-12,2021-10-13,copper_vs_ma20,0.03,inward,0.0334605485044821,0.0227763098003748
2021-10-13,2021-10-14,copper_vs_ma20,0.03,outward,0.0227763098003748,0.0627632786576612
2021-10-22,2021-10-25,copper_vs_ma20,0.03,inward,0.0387316923111982,0.022534170668637
2021-11-03,2021-11-04,copper_vs_ma20,0.03,outward,-0.0286234088029958,-0.0388132946687485
2021-11-08,2021-11-09,copper_vs_ma20,0.03,inward,-0.0329290394535063,-0.0200745898395036
2021-11-10,2021-11-11,copper_vs_ma20,0.03,outward,-0.0254910154617634,-0.0344465600902342
2021-11-11,2021-11-12,copper_vs_ma20,0.03,inward,-0.0344465600902342,-0.0151269160573727
2021-11-11,2021-11-12,gold_vs_ma20,0.03,outward,0.0292348105839161,0.0360060879688048
2021-11-16,2021-11-17,gold_vs_ma20,0.03,inward,0.031823921008129,0.0225404590910862
2021-12-02,2021-12-03,gold_vs_ma20,0.03,outward,-0.0218781841083095,-0.0324947264784268
2021-12-03,2021-12-06,gold_vs_ma20,0.03,inward,-0.0324947264784268,-0.0198639747366691
2021-12-15,2021-12-16,copper_vs_ma20,0.03,outward,-0.0178087093013862,-0.0340301887228424
2021-12-16,2021-12-17,copper_vs_ma20,0.03,inward,-0.0340301887228424,-0.0058114681178006
2021-12-27,2021-12-28,copper_vs_ma20,0.03,outward,0.0214670400064929,0.0348879614246933
2021-12-28,2021-12-29,copper_vs_ma20,0.03,inward,0.0348879614246933,0.0238600181449397
