Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2022-02-28,2022-03-01,us10y_vs_ma20,0.05,outward,0.0154639175257731,-0.0571870170015453
2022-03-01,2022-03-02,brent_vs_ma20,0.1,outward,0.05653183278754037,0.12574145393471658
2022-03-01,2022-03-02,dollar_vs_ma20,0.01,outward,0.007600488321628296,0.014117092285685251
2022-03-01,2022-03-02,gold_vs_ma20,0.03,outward,0.0170272237290574,0.0366709759165817
2022-03-01,2022-03-02,us10y_vs_ma20,0.1,outward,-0.0571870170015453,-0.1124871001031991
2022-03-02,2022-03-03,brent_vs_ma20,0.15,outward,0.12574145393471658,0.19134188727626023
2022-03-02,2022-03-03,copper_vs_ma20,0.03,outward,0.0181749714804682,0.0312491365733704
2022-03-02,2022-03-03,gold_vs_ma20,0.03,inward,0.0366709759165817,0.0224596400943091
2022-03-02,2022-03-03,us10y_vs_ma20,0.05,inward,-0.1124871001031991,-0.0412371134020619
2022-03-02,2022-03-03,us10y_vs_ma20,0.1,inward,-0.1124871001031991,-0.0412371134020619
2022-03-03,2022-03-04,brent_vs_ma20,0.15,inward,0.19134188727626023,0.14487604454060055
2022-03-04,2022-03-07,brent_vs_ma20,0.15,outward,0.14487604454060055,0.213231332830514
2022-03-04,2022-03-07,copper_vs_ma20,0.08,outward,0.0534954943045364,0.0822629433168209
2022-03-04,2022-03-07,dollar_vs_ma20,0.02,outward,0.015788931656134597,0.022995370415459515
2022-03-04,2022-03-07,gold_vs_ma20,0.03,outward,0.0265363873773427,0.0388450042815309
2022-03-04,2022-03-07,us10y_vs_ma20,0.05,outward,-0.0395042602633617,-0.0972762645914397
2022-03-07,2022-03-08,copper_vs_ma20,0.08,inward,0.0822629433168209,0.0339797072467094
2022-03-08,2022-03-09,a500_vs_ma20,0.05,outward,-0.0471764521653447,-0.0641830590772795
2022-03-08,2022-03-09,copper_vs_ma20,0.03,inward,0.0339797072467094,0.0281766237168257
2022-03-08,2022-03-09,us10y_vs_ma20,0.05,inward,-0.0721918165233254,-0.0284669626534341
2022-03-09,2022-03-10,brent_vs_ma20,0.1,inward,0.26057737813535264,0.09300068910233872
2022-03-09,2022-03-10,brent_vs_ma20,0.15,inward,0.26057737813535264,0.09300068910233872
2022-03-09,2022-03-10,dollar_vs_ma20,0.02,inward,0.02341579783401615,0.010891051275133012
2022-03-11,2022-03-14,a500_vs_ma20,0.05,inward,-0.0501293589537004,-0.0449653948587344
2022-03-11,2022-03-14,dollar_vs_ma20,0.02,outward,0.01519025605964619,0.02003120496033617
2022-03-11,2022-03-14,gold_vs_ma20,0.03,inward,0.0376613712159432,0.0266062041652068
2022-03-14,2022-03-15,a500_vs_ma20,0.05,outward,-0.0449653948587344,-0.0695791132479627
2022-03-14,2022-03-15,brent_vs_ma20,0.04,inward,0.09022938108644474,0.013375193926542073
2022-03-14,2022-03-15,dollar_vs_ma20,0.02,inward,0.02003120496033617,0.017805923574549132
2022-03-14,2022-03-15,us10y_vs_ma20,0.05,outward,0.044932079414838,0.1154547823820695
2022-03-14,2022-03-15,us10y_vs_ma20,0.1,outward,0.044932079414838,0.1154547823820695
2022-03-15,2022-03-16,a500_vs_ma20,0.08,outward,-0.0695791132479627,-0.1080468570317766
2022-03-16,2022-03-17,a500_vs_ma20,0.08,inward,-0.1080468570317766,-0.0655662567476297
2022-03-16,2022-03-17,brent_vs_ma20,0.04,outward,-0.03821877458424028,-0.047133247407420975
2022-03-16,2022-03-17,dollar_vs_ma20,0.01,inward,0.01614945429411052,0.007738805081042521
2022-03-17,2022-03-18,a500_vs_ma20,0.05,inward,-0.0655662567476297,-0.0415566248166389
2022-03-17,2022-03-18,brent_vs_ma20,0.04,inward,-0.047133247407420975,0.02575225597715325
2022-03-18,2022-03-21,us10y_vs_ma20,0.1,inward,0.1284944857655812,0.0921153355447819
2022-03-21,2022-03-22,brent_vs_ma20,0.04,outward,0.026036851883430856,0.0861918888671771
2022-03-21,2022-03-22,us10y_vs_ma20,0.1,outward,0.0921153355447819,0.1726055092241596
2022-03-23,2022-03-24,brent_vs_ma20,0.1,outward,0.06862107169864418,0.10754532624036472
2022-03-24,2022-03-25,brent_vs_ma20,0.1,inward,0.10754532624036472,0.06629283060410107
2022-03-25,2022-03-28,us10y_vs_ma20,0.2,outward,0.149312377210216,0.2030075187969924
2022-03-28,2022-03-29,brent_vs_ma20,0.04,inward,0.04419995318252434,-0.030059678860807182
2022-03-28,2022-03-29,us10y_vs_ma20,0.2,inward,0.2030075187969924,0.1753463927376968
2022-03-29,2022-03-30,brent_vs_ma20,0.04,outward,-0.030059678860807182,-0.045297376451119975
2022-03-30,2022-03-31,brent_vs_ma20,0.04,inward,-0.045297376451119975,-0.020207842405953858
2022-03-30,2022-03-31,us10y_vs_ma20,0.1,inward,0.1327849588719154,0.0920074349442379
2022-03-31,2022-04-01,brent_vs_ma20,0.04,outward,-0.020207842405953858,-0.08744115232987859
2022-04-05,2022-04-06,us10y_vs_ma20,0.1,outward,0.0672546857772877,0.1055495103373231
2022-04-06,2022-04-07,brent_vs_ma20,0.1,outward,-0.0640091316182283,-0.10947983057060962
2022-04-07,2022-04-08,dollar_vs_ma20,0.01,outward,0.008939640245924085,0.010136817599419867
2022-04-08,2022-04-11,brent_vs_ma20,0.1,inward,-0.11095872721848443,-0.09454275571611248
2022-04-11,2022-04-12,brent_vs_ma20,0.1,outward,-0.09454275571611248,-0.12157313047222629
2022-04-12,2022-04-13,brent_vs_ma20,0.1,inward,-0.12157313047222629,-0.06318268475944833
2022-04-13,2022-04-14,brent_vs_ma20,0.04,inward,-0.06318268475944833,-0.02447577599539641
2022-04-13,2022-04-14,dollar_vs_ma20,0.01,inward,0.013803466520560859,0.008705463728062801
2022-04-13,2022-04-14,us10y_vs_ma20,0.1,inward,0.1104307001428865,0.0911295211153768
2022-04-14,2022-04-15,dollar_vs_ma20,0.01,outward,0.008705463728062801,0.012081013244559013
2022-04-14,2022-04-15,us10y_vs_ma20,0.1,outward,0.0911295211153768,0.1279394180948585
2022-04-15,2022-04-18,brent_vs_ma20,0.04,outward,-0.0018687380389508235,-0.04271875496268063
2022-04-18,2022-04-19,brent_vs_ma20,0.04,inward,-0.04271875496268063,-0.03570073723325018
2022-04-20,2022-04-21,dollar_vs_ma20,0.01,inward,0.014999797199910736,0.00845823326640982
2022-04-20,2022-04-21,us10y_vs_ma20,0.1,inward,0.1314925661324579,0.0898661567877627
2022-04-21,2022-04-22,a500_vs_ma20,0.05,outward,-0.0341142433576192,-0.0532696725888157
2022-04-21,2022-04-22,us10y_vs_ma20,0.1,outward,0.0898661567877627,0.1001517450682851
2022-04-22,2022-04-24,a500_vs_ma20,0.05,inward,-0.0532696725888157,-0.0483393133928177
2022-04-22,2022-04-24,dollar_vs_ma20,0.01,outward,0.009469445753139238,0.014808072514885362
2022-04-22,2022-04-24,us10y_vs_ma20,0.1,inward,0.1001517450682851,0.0910458991723099
2022-04-24,2022-04-25,a500_vs_ma20,0.05,outward,-0.0483393133928177,-0.095581289983435
2022-04-24,2022-04-25,a500_vs_ma20,0.08,outward,-0.0483393133928177,-0.095581289983435
2022-04-24,2022-04-25,brent_vs_ma20,0.04,outward,-0.009014527856446186,-0.058431857953818
2022-04-24,2022-04-25,copper_vs_ma20,0.03,outward,-0.0281503113410677,-0.0530710992503303
2022-04-24,2022-04-25,us10y_vs_ma20,0.05,inward,0.0910458991723099,0.0492905153099327
2022-04-26,2022-04-27,brent_vs_ma20,0.04,inward,-0.051087564343374914,-0.014411678776180659
2022-04-27,2022-04-28,a500_vs_ma20,0.08,inward,-0.0937684292694371,-0.0571166819471674
2022-04-27,2022-04-28,dollar_vs_ma20,0.02,outward,0.01985886722954655,0.024133512066976115
2022-04-28,2022-04-29,a500_vs_ma20,0.05,inward,-0.0571166819471674,-0.0473983135079562
2022-04-29,2022-05-02,brent_vs_ma20,0.04,outward,0.015801679558647752,0.04047241826299852
2022-04-29,2022-05-02,dollar_vs_ma20,0.02,inward,0.028430236713597123,0.01987042604652345
2022-05-02,2022-05-03,brent_vs_ma20,0.04,inward,0.04047241826299852,0.008437277776709884
2022-05-02,2022-05-03,dollar_vs_ma20,0.02,outward,0.01987042604652345,0.02542810627922476
2022-05-02,2022-05-03,gold_vs_ma20,0.03,outward,-0.0133300734064536,-0.030459810343454
2022-05-02,2022-05-03,us10y_vs_ma20,0.05,outward,0.0358422939068101,0.0631111111111111
2022-05-03,2022-05-04,gold_vs_ma20,0.03,inward,-0.030459810343454,-0.029344965692745
2022-05-03,2022-05-04,us10y_vs_ma20,0.05,inward,0.0631111111111111,0.0492845786963433
2022-05-04,2022-05-05,brent_vs_ma20,0.04,outward,0.0064401041541790605,0.05464035075164464
2022-05-04,2022-05-05,dollar_vs_ma20,0.02,inward,0.020806830619252148,0.010709008219148108
2022-05-05,2022-05-06,dollar_vs_ma20,0.02,outward,0.010709008219148108,0.020152312724059263
2022-05-05,2022-05-06,us10y_vs_ma20,0.05,outward,0.0302390998593529,0.0662471595874847
2022-05-06,2022-05-07,dollar_vs_ma20,0.02,inward,0.020152312724059263,0.01740166822832756
2022-05-07,2022-05-09,brent_vs_ma20,0.04,inward,0.0727038052438691,0.003900974537788704
2022-05-07,2022-05-09,gold_vs_ma20,0.03,outward,-0.0207846671660916,-0.0304273946843456
2022-05-09,2022-05-10,gold_vs_ma20,0.03,inward,-0.0304273946843456,-0.027281286014326
2022-05-09,2022-05-10,us10y_vs_ma20,0.05,inward,0.0540867461551752,0.0477499141188593
2022-05-10,2022-05-11,gold_vs_ma20,0.03,outward,-0.027281286014326,-0.0329726790608975
2022-05-11,2022-05-12,gold_vs_ma20,0.03,inward,-0.0329726790608975,-0.022952144190938
2022-05-12,2022-05-13,dollar_vs_ma20,0.02,outward,0.012410174091430193,0.02013512721760491
2022-05-12,2022-05-13,gold_vs_ma20,0.03,outward,-0.022952144190938,-0.0340886244764635
2022-05-13,2022-05-16,brent_vs_ma20,0.04,outward,0.01950609712951401,0.054512621797524696
2022-05-13,2022-05-16,dollar_vs_ma20,0.02,inward,0.02013512721760491,0.015535060582274385
2022-05-17,2022-05-18,copper_vs_ma20,0.03,inward,-0.0326284510861726,-0.01627931262546
2022-05-17,2022-05-18,dollar_vs_ma20,0.01,inward,0.010077530729548867,0.0006825530624501308
2022-05-17,2022-05-18,gold_vs_ma20,0.03,inward,-0.0321857593017287,-0.0263859183580269
2022-05-18,2022-05-19,brent_vs_ma20,0.04,inward,0.05407146658698947,0.02512029140096983
2022-05-19,2022-05-20,brent_vs_ma20,0.04,outward,0.02512029140096983,0.04793550596532792
2022-05-20,2022-05-23,us10y_vs_ma20,0.05,outward,-0.0300546448087432,-0.050059798393986
2022-05-23,2022-05-24,dollar_vs_ma20,0.01,outward,-0.0037425905987790165,-0.01397224970189237
2022-05-23,2022-05-24,us10y_vs_ma20,0.05,inward,-0.050059798393986,-0.0242238143978165
2022-05-24,2022-05-25,us10y_vs_ma20,0.05,outward,-0.0242238143978165,-0.0573770491803279
2022-05-26,2022-05-27,cn10y_vs_ma20,0.03,outward,-0.01780419129576838,-0.032507394535273404
2022-05-29,2022-05-30,cn10y_vs_ma20,0.03,inward,-0.03475200526746136,-0.02392416545067988
2022-05-29,2022-05-30,us10y_vs_ma20,0.05,inward,-0.0563113483726535,-0.0163934426229507
2022-05-31,2022-06-01,brent_vs_ma20,0.1,outward,0.08437611569264414,0.10008369154189611
2022-06-01,2022-06-02,brent_vs_ma20,0.1,inward,0.10008369154189611,0.06700196024500871
2022-06-01,2022-06-02,dollar_vs_ma20,0.01,inward,-0.012193465775339085,-0.0038901904763763984
2022-06-02,2022-06-03,copper_vs_ma20,0.03,outward,0.0193150730083391,0.0678613585400189
2022-06-02,2022-06-03,dollar_vs_ma20,0.01,outward,-0.0038901904763763984,-0.01056329178083193
2022-06-03,2022-06-06,dollar_vs_ma20,0.01,inward,-0.01056329178083193,-0.0062365648099700355
2022-06-06,2022-06-07,us10y_vs_ma20,0.05,outward,0.0337000174611488,0.0607117934403349
2022-06-07,2022-06-08,us10y_vs_ma20,0.05,inward,0.0607117934403349,0.0385084509496429
2022-06-08,2022-06-09,us10y_vs_ma20,0.05,outward,0.0385084509496429,0.0524487669329627
2022-06-09,2022-06-10,copper_vs_ma20,0.03,inward,0.0303865134907883,0.0120717126417817
2022-06-10,2022-06-13,dollar_vs_ma20,0.01,outward,0.007535538834141597,0.01663316509321655
2022-06-13,2022-06-14,dollar_vs_ma20,0.02,outward,0.01663316509321655,0.024850792644063313
2022-06-13,2022-06-14,us10y_vs_ma20,0.1,outward,0.0869565217391303,0.1744564286937169
2022-06-14,2022-06-15,brent_vs_ma20,0.04,inward,0.05462816228333067,0.03574806745164549
2022-06-14,2022-06-15,copper_vs_ma20,0.03,outward,-0.0273750305421989,-0.0394590631815309
2022-06-16,2022-06-17,dollar_vs_ma20,0.01,inward,0.023559616552518925,0.00843195334913327
2022-06-16,2022-06-17,dollar_vs_ma20,0.02,inward,0.023559616552518925,0.00843195334913327
2022-06-16,2022-06-17,us10y_vs_ma20,0.1,inward,0.119327731092437,0.0933333333333332
2022-06-17,2022-06-19,dollar_vs_ma20,0.01,outward,0.00843195334913327,0.01754706985597143
2022-06-19,2022-06-20,brent_vs_ma20,0.04,outward,-0.03881968799129287,-0.04759220032377853
2022-06-22,2022-06-23,dollar_vs_ma20,0.01,inward,0.011300166567442593,0.007741784742263169
2022-06-22,2022-06-23,us10y_vs_ma20,0.05,inward,0.0667096358362873,0.0115236875800255
2022-06-23,2022-06-24,copper_vs_ma20,0.08,outward,-0.0721477417246722,-0.1141749755909937
2022-06-27,2022-06-28,brent_vs_ma20,0.04,inward,-0.04736780158366172,-0.026146529594356593
2022-06-28,2022-06-29,a500_vs_ma20,0.05,outward,0.0446863366198253,0.0524447696800514
2022-06-29,2022-06-30,a500_vs_ma20,0.05,inward,0.0524447696800514,0.030516588886726
2022-06-29,2022-06-30,copper_vs_ma20,0.08,inward,-0.0875557675241331,-0.0784550318719758
2022-06-29,2022-06-30,dollar_vs_ma20,0.01,outward,0.006229375667057058,0.010381619884432869
2022-06-30,2022-07-01,copper_vs_ma20,0.08,outward,-0.0784550318719758,-0.0871119149119407
2022-06-30,2022-07-01,dollar_vs_ma20,0.01,inward,0.010381619884432869,0.005112465236611019
2022-06-30,2022-07-01,us10y_vs_ma20,0.05,outward,-0.0280608245806551,-0.0659771195737345
2022-07-03,2022-07-04,dollar_vs_ma20,0.01,outward,0.008126171080596656,0.019124120559727897
2022-07-03,2022-07-04,gold_vs_ma20,0.03,outward,-0.0169730339384299,-0.0349870328354582
2022-07-03,2022-07-04,us10y_vs_ma20,0.1,outward,-0.0950510604870386,-0.1116711293117027
2022-07-05,2022-07-06,brent_vs_ma20,0.04,outward,0.0028694581787793716,-0.08346985753095115
2022-07-06,2022-07-07,us10y_vs_ma20,0.1,inward,-0.1056137012369172,-0.0674729471674092
2022-07-07,2022-07-08,copper_vs_ma20,0.08,inward,-0.113440814760378,-0.0628853267570901
2022-07-07,2022-07-08,us10y_vs_ma20,0.05,inward,-0.0674729471674092,-0.0355655238705542
2022-07-08,2022-07-11,brent_vs_ma20,0.04,inward,-0.04590027386195816,-0.03597231857328975
2022-07-11,2022-07-12,copper_vs_ma20,0.08,outward,-0.0681245411068995,-0.0833238695196169
2022-07-11,2022-07-12,dollar_vs_ma20,0.02,outward,0.017321383042661953,0.025529013322112437
2022-07-12,2022-07-13,brent_vs_ma20,0.04,outward,-0.024185086217517027,-0.08373409617451699
2022-07-13,2022-07-14,gold_vs_ma20,0.03,inward,-0.0381518517060476,-0.0293213322527933
2022-07-14,2022-07-15,gold_vs_ma20,0.03,outward,-0.0293213322527933,-0.0424587685247259
2022-07-15,2022-07-18,brent_vs_ma20,0.04,inward,-0.06822279974227807,-0.026610826418333566
2022-07-15,2022-07-18,dollar_vs_ma20,0.02,inward,0.024725980857826846,0.018453917098383066
2022-07-18,2022-07-19,copper_vs_ma20,0.08,inward,-0.0980840561117774,-0.0576705085509501
2022-07-19,2022-07-20,dollar_vs_ma20,0.01,inward,0.010555468405696322,0.0028907854533106736
2022-07-19,2022-07-20,gold_vs_ma20,0.03,inward,-0.0328203116406299,-0.0289525484635485
2022-07-20,2022-07-21,gold_vs_ma20,0.03,outward,-0.0289525484635485,-0.0314445728762268
2022-07-21,2022-07-22,gold_vs_ma20,0.03,inward,-0.0314445728762268,-0.0207463485474483
2022-07-22,2022-07-25,brent_vs_ma20,0.04,outward,-0.01971263094322573,-0.06696087212985824
2022-07-22,2022-07-25,us10y_vs_ma20,0.05,outward,-0.0221774193548386,-0.0624471145709933
2022-07-25,2022-07-26,copper_vs_ma20,0.03,inward,-0.0302828522625284,-0.0228378339013662
2022-07-25,2022-07-26,us10y_vs_ma20,0.05,inward,-0.0624471145709933,-0.0425894378194208
2022-07-27,2022-07-28,brent_vs_ma20,0.04,inward,-0.05076530499427301,-0.025876813042802094
2022-07-28,2022-07-29,us10y_vs_ma20,0.05,outward,-0.0448376567600069,-0.0760213756248922
2022-07-29,2022-08-01,copper_vs_ma20,0.03,outward,0.0259508687130667,0.0542224188138156
2022-07-29,2022-08-01,dollar_vs_ma20,0.01,outward,-0.007294789751273734,-0.011218318986764175
2022-08-01,2022-08-02,brent_vs_ma20,0.04,outward,-0.00046162878770894533,-0.04230158157001507
2022-08-02,2022-08-03,brent_vs_ma20,0.04,inward,-0.04230158157001507,-0.036779800501008486
2022-08-02,2022-08-03,dollar_vs_ma20,0.01,inward,-0.014937114938928464,-0.007436770776296897
2022-08-02,2022-08-03,us10y_vs_ma20,0.05,inward,-0.0978487161693268,-0.0446413062358866
2022-08-03,2022-08-04,brent_vs_ma20,0.04,outward,-0.036779800501008486,-0.07638718806977429
2022-08-03,2022-08-04,copper_vs_ma20,0.03,inward,0.0376622037618017,0.0218226231293319
2022-08-04,2022-08-05,brent_vs_ma20,0.1,outward,-0.07638718806977429,-0.10487300231569252
2022-08-04,2022-08-05,dollar_vs_ma20,0.01,outward,-0.004639887359902173,-0.011637947119719216
2022-08-04,2022-08-05,gold_vs_ma20,0.03,outward,0.0162290308554242,0.0323500509745753
2022-08-04,2022-08-05,us10y_vs_ma20,0.05,outward,-0.0482830747777583,-0.0603085553997195
2022-08-05,2022-08-08,brent_vs_ma20,0.1,inward,-0.10487300231569252,-0.07793562738708593
2022-08-05,2022-08-08,copper_vs_ma20,0.03,outward,0.027801924181928,0.0481519658371372
2022-08-05,2022-08-08,dollar_vs_ma20,0.01,inward,-0.011637947119719216,-0.002759180526605398
2022-08-05,2022-08-08,gold_vs_ma20,0.03,inward,0.0323500509745753,0.0223924232621595
2022-08-05,2022-08-08,us10y_vs_ma20,0.05,inward,-0.0603085553997195,-0.00317013032758
2022-08-09,2022-08-10,brent_vs_ma20,0.04,inward,-0.04397564198523374,-0.039334446907056675
2022-08-09,2022-08-10,gold_vs_ma20,0.03,outward,0.0287234521878834,0.030770868963432
2022-08-10,2022-08-11,dollar_vs_ma20,0.01,outward,-0.0035690366038264587,-0.013253579863445109
2022-08-10,2022-08-11,gold_vs_ma20,0.03,inward,0.030770868963432,0.0298735481813734
2022-08-12,2022-08-15,dollar_vs_ma20,0.01,inward,-0.012687880034829346,-0.006480529050669204
2022-08-15,2022-08-16,brent_vs_ma20,0.04,outward,-0.0353443504388391,-0.07788471916545037
2022-08-15,2022-08-16,cn10y_vs_ma20,0.03,outward,-0.006838494586948407,-0.03241599341888546
2022-08-17,2022-08-18,copper_vs_ma20,0.03,inward,0.0323012218814271,0.0172639937608567
2022-08-18,2022-08-19,dollar_vs_ma20,0.01,outward,0.0030731214091315184,0.011367084911074965
2022-08-19,2022-08-22,copper_vs_ma20,0.03,outward,0.0255795081678016,0.0308177558604314
2022-08-19,2022-08-22,us10y_vs_ma20,0.05,outward,0.0369036903690369,0.0688665710186513
2022-08-22,2022-08-23,copper_vs_ma20,0.03,inward,0.0308177558604314,0.0221755858691852
2022-08-22,2022-08-23,dollar_vs_ma20,0.02,outward,0.01717067178790166,0.024208155320248448
2022-08-23,2022-08-24,brent_vs_ma20,0.04,inward,-0.0738413273706876,-0.026968874544609944
2022-08-23,2022-08-24,dollar_vs_ma20,0.02,inward,0.024208155320248448,0.01948493108654037
2022-08-24,2022-08-25,cn10y_vs_ma20,0.03,inward,-0.0325249706881966,-0.02871252309598804
2022-09-01,2022-09-02,brent_vs_ma20,0.04,outward,-0.031954039122893185,-0.07249407990990409
2022-09-01,2022-09-02,copper_vs_ma20,0.03,outward,-0.0289668113052653,-0.0584254143646407
2022-09-01,2022-09-02,dollar_vs_ma20,0.02,outward,0.012934216770086326,0.02025822383718978
2022-09-01,2022-09-02,gold_vs_ma20,0.03,outward,-0.02789244406524,-0.0345691094056747
2022-09-01,2022-09-02,us10y_vs_ma20,0.1,outward,0.0756359911217345,0.1022823330515636
2022-09-02,2022-09-04,dollar_vs_ma20,0.02,inward,0.02025822383718978,0.017393109645644333
2022-09-02,2022-09-04,gold_vs_ma20,0.03,inward,-0.0345691094056747,-0.0253078776086381
2022-09-02,2022-09-04,us10y_vs_ma20,0.1,inward,0.1022823330515636,0.0752688172043012
2022-09-04,2022-09-05,dollar_vs_ma20,0.02,outward,0.017393109645644333,0.021920137770823578
2022-09-04,2022-09-05,us10y_vs_ma20,0.1,outward,0.0752688172043012,0.1085219707057256
2022-09-05,2022-09-06,us10y_vs_ma20,0.1,inward,0.1085219707057256,0.0988285761425507
2022-09-06,2022-09-07,dollar_vs_ma20,0.02,inward,0.020104031587521165,0.01774425959633441
2022-09-08,2022-09-09,copper_vs_ma20,0.03,inward,-0.0387172445840366,-0.0097218638153687
2022-09-08,2022-09-09,dollar_vs_ma20,0.01,inward,0.012107665515816768,0.009013144131833295
2022-09-09,2022-09-12,brent_vs_ma20,0.04,inward,-0.08019903409922446,-0.03832335957454602
2022-09-15,2022-09-16,brent_vs_ma20,0.04,outward,-0.020811577692689043,-0.05468290901005357
2022-09-20,2022-09-21,brent_vs_ma20,0.04,inward,-0.043231788362273704,-0.03796816127612512
2022-09-22,2022-09-23,dollar_vs_ma20,0.01,outward,0.009756229908331582,0.015054893062279806
2022-09-22,2022-09-23,us10y_vs_ma20,0.1,outward,0.0567514677103719,0.1029959755552243
2022-09-23,2022-09-26,brent_vs_ma20,0.04,outward,-0.019235567899493322,-0.07799672939876723
2022-09-23,2022-09-26,copper_vs_ma20,0.03,outward,-0.0064727643140537,-0.0386900756276291
2022-09-23,2022-09-26,dollar_vs_ma20,0.02,outward,0.015054893062279806,0.02978640825677692
2022-09-23,2022-09-26,us10y_vs_ma20,0.1,inward,0.1029959755552243,0.0907478569317175
2022-09-26,2022-09-27,gold_vs_ma20,0.03,outward,-0.0274078813159625,-0.0375710472237694
