Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2025-04-10,2025-04-11,a500_vs_ma20,0.05,inward,-0.058267557116092106,-0.04134373895847543
2025-04-10,2025-04-11,gold_vs_ma20,0.03,outward,0.0067771806911436,0.0363708523596195
2025-04-11,2025-04-14,copper_vs_ma20,0.08,inward,-0.106985651844873,-0.0649887593994676
2025-04-16,2025-04-17,copper_vs_ma20,0.03,inward,-0.0364858602321305,-0.0198621468690185
2025-04-22,2025-04-23,copper_vs_ma20,0.03,outward,0.0106776614864152,0.0448093456160623
2025-04-25,2025-04-27,gold_vs_ma20,0.03,inward,0.0453284173433803,0.0266129707103865
2025-04-27,2025-04-28,gold_vs_ma20,0.03,outward,0.0266129707103865,0.0388756194688941
2025-04-29,2025-04-30,gold_vs_ma20,0.03,inward,0.0354282735269049,0.0283136542034159
2025-04-30,2025-05-01,copper_vs_ma20,0.03,inward,0.0469657332251807,-0.0073121614490786
2025-05-01,2025-05-02,gold_vs_ma20,0.03,outward,0.0207485298701359,0.0461769383865937
2025-05-06,2025-05-07,gold_vs_ma20,0.03,inward,0.0318876467788085,0.0263785142879806
2025-05-08,2025-05-09,copper_vs_ma20,0.03,outward,-0.0194190591936697,-0.0319240089784631
2025-05-09,2025-05-12,copper_vs_ma20,0.03,inward,-0.0319240089784631,-0.0219036407971076
2025-05-12,2025-05-13,gold_vs_ma20,0.03,outward,-0.0029549263755217,-0.0374699139105713
2025-05-16,2025-05-19,copper_vs_ma20,0.03,outward,-0.0139117710531994,-0.0309582827909922
2025-05-19,2025-05-20,copper_vs_ma20,0.03,inward,-0.0309582827909922,-0.0120309897141649
2025-05-19,2025-05-20,gold_vs_ma20,0.03,inward,-0.0398846094034133,-0.0232001138282531
2025-05-23,2025-05-25,copper_vs_ma20,0.03,outward,-0.0027969420100688,0.0309673912464227
2025-05-27,2025-05-28,copper_vs_ma20,0.03,inward,0.0308554951019808,0.0044887759297644
2025-06-02,2025-06-03,copper_vs_ma20,0.03,outward,-0.0035374155456684,0.0341348579115521
2025-06-03,2025-06-04,copper_vs_ma20,0.03,inward,0.0341348579115521,0.0270127293065114
2025-06-04,2025-06-05,copper_vs_ma20,0.03,outward,0.0270127293065114,0.0350605170960267
2025-06-06,2025-06-09,copper_vs_ma20,0.03,inward,0.0418206623892813,0.0214207608826186
2025-06-09,2025-06-10,copper_vs_ma20,0.03,outward,0.0214207608826186,0.035440445880629
2025-06-10,2025-06-11,copper_vs_ma20,0.03,inward,0.035440445880629,0.0274895390031886
2025-06-13,2025-06-16,gold_vs_ma20,0.03,outward,0.0187453143923423,0.0307602678908325
2025-06-16,2025-06-17,gold_vs_ma20,0.03,inward,0.0307602678908325,0.0185298707786423
2025-06-26,2025-06-27,copper_vs_ma20,0.03,outward,0.0153920874646715,0.0479742765273312
2025-07-04,2025-07-07,copper_vs_ma20,0.03,inward,0.0424565600859674,0.0242118626493959
2025-07-08,2025-07-09,copper_vs_ma20,0.03,outward,0.015789606649319,0.140029876783333
2025-07-08,2025-07-09,copper_vs_ma20,0.08,outward,0.015789606649319,0.140029876783333
2025-07-15,2025-07-16,copper_vs_ma20,0.08,inward,0.0811784757730702,0.0783664512511659
2025-07-22,2025-07-23,gold_vs_ma20,0.03,outward,0.0208573435407282,0.0301678616758598
2025-07-23,2025-07-24,gold_vs_ma20,0.03,inward,0.0301678616758598,0.015639641136034
2025-07-28,2025-07-29,copper_vs_ma20,0.03,inward,0.0564955758677052,0.0174682808012505
2025-07-31,2025-08-01,copper_vs_ma20,0.03,outward,0.0071760845263422,-0.2092575610376168
2025-07-31,2025-08-01,copper_vs_ma20,0.08,outward,0.0071760845263422,-0.2092575610376168
2025-08-18,2025-08-19,copper_vs_ma20,0.08,inward,-0.0913871388554613,-0.0722550889446799
2025-08-22,2025-08-25,a500_vs_ma20,0.05,outward,0.03535310973083727,0.05413043256547456
2025-08-22,2025-08-25,copper_vs_ma20,0.03,inward,-0.0396313069763234,-0.0231509450245965
2025-08-27,2025-08-28,a500_vs_ma20,0.05,inward,0.0666714150135328,0.04781838362244928
2025-08-28,2025-08-29,a500_vs_ma20,0.05,outward,0.04781838362244928,0.062363250478031595
2025-08-31,2025-09-01,gold_vs_ma20,0.03,outward,0.0295510126027871,0.049266178880035
2025-09-02,2025-09-03,a500_vs_ma20,0.05,inward,0.05130305627932086,0.0462522945030599
2025-09-15,2025-09-16,copper_vs_ma20,0.03,outward,0.0192723990149077,0.0310371129649502
2025-09-16,2025-09-17,copper_vs_ma20,0.03,inward,0.0310371129649502,0.023847980168671
2025-09-18,2025-09-19,gold_vs_ma20,0.03,inward,0.0352094533265734,0.0206328111558955
2025-09-22,2025-09-23,gold_vs_ma20,0.03,outward,0.0241497416269038,0.0383535935723555
2025-09-24,2025-09-25,copper_vs_ma20,0.03,outward,0.0016989525475072,0.0355439065426219
2025-09-24,2025-09-25,gold_vs_ma20,0.03,inward,0.0439811113724808,0.0263327916344893
2025-09-25,2025-09-26,copper_vs_ma20,0.03,inward,0.0355439065426219,0.0218645546333162
2025-09-26,2025-09-28,gold_vs_ma20,0.03,outward,0.0239470619557218,0.0312773332104892
2025-09-28,2025-09-29,copper_vs_ma20,0.03,outward,0.0230046720662173,0.050969439819539
2025-10-10,2025-10-11,copper_vs_ma20,0.03,inward,0.0595656670113753,0.0103585492869786
2025-10-11,2025-10-13,copper_vs_ma20,0.03,outward,0.0103585492869786,0.0570605128099745
2025-10-14,2025-10-15,copper_vs_ma20,0.03,inward,0.0515287949018026,0.022379173832955
2025-10-21,2025-10-22,gold_vs_ma20,0.03,inward,0.0849937345391707,0.018298567048905
2025-10-29,2025-10-30,copper_vs_ma20,0.03,outward,0.0175927848814785,0.0328522756968105
2025-10-30,2025-10-31,copper_vs_ma20,0.03,inward,0.0328522756968105,0.0066713673591147
2025-11-04,2025-11-05,gold_vs_ma20,0.03,outward,-0.0185648928671484,-0.031486452382701
2025-11-05,2025-11-06,gold_vs_ma20,0.03,inward,-0.031486452382701,-0.0238955749114964
2025-11-12,2025-11-13,gold_vs_ma20,0.03,outward,0.0087827225860104,0.0324082382945187
2025-11-13,2025-11-14,gold_vs_ma20,0.03,inward,0.0324082382945187,0.029290105403442
2025-11-27,2025-11-28,gold_vs_ma20,0.03,outward,0.0243294746335414,0.034627343565764
2025-11-28,2025-12-01,copper_vs_ma20,0.03,outward,0.0203952681556192,0.0391125757850503
2025-12-02,2025-12-03,copper_vs_ma20,0.03,inward,0.0428178696861123,0.0280422393399197
2025-12-02,2025-12-03,gold_vs_ma20,0.03,inward,0.0337549559944685,0.0179390636849408
2025-12-03,2025-12-04,copper_vs_ma20,0.03,outward,0.0280422393399197,0.0525113107369239
2025-12-09,2025-12-10,copper_vs_ma20,0.03,inward,0.0505324537250535,0.0240004927521169
2025-12-11,2025-12-12,copper_vs_ma20,0.03,outward,0.0279950304452436,0.0523778689802465
2025-12-11,2025-12-12,gold_vs_ma20,0.03,outward,0.0101085286755702,0.0303329775295253
2025-12-12,2025-12-15,copper_vs_ma20,0.03,inward,0.0523778689802465,0.0222251470438159
2025-12-15,2025-12-16,gold_vs_ma20,0.03,inward,0.0312089595012543,0.0298478681490934
2025-12-17,2025-12-18,gold_vs_ma20,0.03,outward,0.0263373763776277,0.0332665501060884
2025-12-18,2025-12-19,gold_vs_ma20,0.03,inward,0.0332665501060884,0.0279083226413716
2025-12-19,2025-12-22,copper_vs_ma20,0.03,outward,0.0239033171642915,0.0335267835371
2025-12-22,2025-12-23,copper_vs_ma20,0.03,inward,0.0335267835371,0.0287679712292279
2025-12-22,2025-12-23,gold_vs_ma20,0.03,outward,0.0296240392922597,0.0449154465461205
2025-12-23,2025-12-24,copper_vs_ma20,0.03,outward,0.0287679712292279,0.0319875239548614
2025-12-29,2025-12-30,copper_vs_ma20,0.03,inward,0.0707979044304389,0.0131543555390467
2025-12-29,2025-12-30,gold_vs_ma20,0.03,inward,0.0489904280949573,0.0007473797477488
2025-12-30,2025-12-31,copper_vs_ma20,0.03,outward,0.0131543555390467,0.0527063283464146
