Epoch,Date,Previous_date,Period,Feature,Contribution,Input,Input_change,Input_change_std,Slope_before,Slope_after,Slope_only_change_response,Gold,Lag20_gold,gold_20,Current_price_term,Rolling_base_term,Return_change,Current_price_contribution,Rolling_base_contribution
200,2020-08-04,2020-08-03,08-03 to 09-01,gold_20,0.0611571055214708,0.1091896715062223,0.0099444939831583,0.2583008662520143,6.1498458971410725,6.1498458971410725,0.0,1255.6943041256657,1132.082579186387,0.1091896715062223,0.0195100056116349,-0.0095655116284764,0.0099444939831583,0.11998352796391346,-0.05882642244244143
200,2020-08-05,2020-08-04,08-03 to 09-01,gold_20,0.058826221246758,0.1187551504191337,0.0095654789129113,0.2484562305035136,6.1498458971410725,6.1498458971410725,0.0,1274.455692925406,1139.1730285647757,0.1187551504191337,0.0164693056535733,-0.0069038267406621,0.0095654789129113,0.10128369180239176,-0.04245747055563436
200,2020-08-06,2020-08-05,08-03 to 09-01,gold_20,0.1320609986202006,0.1402290216069617,0.0214738711878279,0.5577679004073888,6.1498458971410725,6.1498458971410725,0.0,1287.256110217922,1128.945225761532,0.1402290216069617,0.011338386487158,0.0101354847006698,0.0214738711878279,0.0697293296182491,0.0623316690019509
200,2020-08-07,2020-08-06,08-03 to 09-01,gold_20,-0.1390251184627328,0.1178400790612683,-0.0223889425456933,-0.5815362012198122,6.1498458971410725,6.294128206357475,0.0055548189856971,1261.278808541016,1128.317755076561,0.1178400790612683,-0.0230230372251329,0.0006340946794396,-0.0223889425456933,-0.14296255712227487,0.0039374386595420665
200,2020-08-10,2020-08-07,08-03 to 09-01,gold_20,-2.905088027922311e-05,0.1178354635085934,-4.615552674932629e-06,-0.0001198855624213,6.294128206357475,6.294128206357475,0.0,1270.2516699743176,1136.3494104824065,0.1178354635085934,0.0078962169122721,-0.0079008324649471,-4.6155526749469544e-06,0.049699801590896125,-0.049728852471175686
200,2020-08-11,2020-08-10,08-03 to 09-01,gold_20,-0.3175669903713604,0.0673809795896629,-0.0504544839189304,-1.3105178528570072,6.294128206357475,6.294128206357475,0.0,1212.6498304557665,1136.0984068893094,0.0673809795896629,-0.0507014525935896,0.000246968674659,-0.0504544839189304,-0.3191214428726197,0.001554452501257988
200,2020-08-12,2020-08-11,08-03 to 09-01,gold_20,0.0050247807548107,0.0681793079029844,0.0007983283133214,0.0207359866910956,6.294128206357475,6.294128206357475,0.0,1214.0930436694166,1136.6004140755033,0.0681793079029844,0.0012697630546122,-0.0004714347412906,0.0007983283133214,0.00799205145742637,-0.0029672707026144104
200,2020-08-13,2020-08-12,08-03 to 09-01,gold_20,0.1237546020823008,0.0878412210424874,0.019661913139503,0.5107036320507214,6.294128206357475,6.294128206357475,0.0,1227.7718586444582,1128.6314904190467,0.0878412210424874,0.0121198239559688,0.0075420891835341,0.019661913139503,0.07628372581735292,0.047470876264947254
200,2020-08-14,2020-08-13,08-03 to 09-01,gold_20,-0.1049195366664447,0.0711717899113475,-0.0166694311311399,-0.4329761281362116,6.294128206357475,6.294128206357475,0.0,1215.410716788747,1134.6552702712015,0.0711717899113475,-0.0108941827351285,-0.0057752483960112,-0.0166694311311399,-0.06856938283838732,-0.03635015382805613
200,2020-08-17,2020-08-14,08-03 to 09-01,gold_20,0.138156512776523,0.093121853247676,0.0219500633363285,0.5701366387935172,6.294128206357475,6.294128206357475,0.0,1245.5293096673531,1139.4240321578725,0.093121853247676,0.0264331732775256,-0.0044831099411973,0.0219500633363285,0.16637378150961424,-0.028217268733092493
200,2020-08-18,2020-08-17,08-03 to 09-01,gold_20,-0.0492149108929823,0.0852149359094427,-0.0079069173382333,-0.2053763219433411,6.294128206357475,6.1498458971410725,-0.0055548189856971,1254.5649028500436,1156.0520053096031,0.0852149359094427,0.0078159054620303,-0.0157228228002637,-0.0079069173382333,0.04864842699212308,-0.09786333788510601
200,2020-08-19,2020-08-18,08-03 to 09-01,gold_20,-0.2119642658766969,0.0507483379780648,-0.0344665979313778,-0.8952443550684634,6.1498458971410725,6.1498458971410725,0.0,1229.0268000144,1169.6680885352555,0.0507483379780648,-0.0218336321952872,-0.0126329657360903,-0.0344665979313778,-0.13427347337587558,-0.07769079250081946
200,2020-08-20,2020-08-19,08-03 to 09-01,gold_20,-0.1665761871874356,0.0236621003757744,-0.0270862376022904,-0.7035449614659515,6.1498458971410725,6.1498458971410725,0.0,1213.4028412350572,1185.3548556595297,0.0236621003757744,-0.0131808282597786,-0.0139054093425117,-0.0270862376022904,-0.08106006259432139,-0.08551612459311361
200,2020-08-21,2020-08-20,08-03 to 09-01,gold_20,-0.0233293681002436,0.01965947704521,-0.0040026233305643,-0.1039651766410878,6.1498458971410725,5.940051923552318,-0.0080769953981522,1213.9047718257084,1190.5001612336173,0.01965947704521,0.0004216132067811,-0.0044242365373457,-0.0040026233305643,0.0024573807936940453,-0.025786748893939393
200,2020-08-24,2020-08-21,08-03 to 09-01,gold_20,-0.1269297703624717,-0.001708984375,-0.02136846142021,-0.5550299597607129,5.940051923552318,5.940051923552318,0.0,1209.5752087803005,1211.6458926789214,-0.001708984375,-0.003573290737474,-0.0177951706827358,-0.02136846142021,-0.021225532518544078,-0.10570423784392644
200,2020-08-25,2020-08-24,08-03 to 09-01,gold_20,-0.0903407192744575,-0.016917726728961,-0.015208742353961,-0.395035818945128,5.940051923552318,5.940051923552318,0.0,1199.5984861656962,1220.2422104248064,-0.016917726728961,-0.0081760182768393,-0.0070327240771216,-0.015208742353961,-0.04856597309233811,-0.04177474618211879
200,2020-08-26,2020-08-25,08-03 to 09-01,gold_20,0.0615707753197838,-0.0065523669455463,0.0103653597834146,0.269232543717572,5.940051923552318,5.940051923552318,0.0,1217.732327684923,1225.763983090768,-0.0065523669455463,0.0147939095693627,-0.0044285497859481,0.0103653597834146,0.08787659099435204,-0.026305815674568245
200,2020-08-27,2020-08-26,08-03 to 09-01,gold_20,-0.0243847355220015,-0.0106575053914438,-0.0041051384458974,-0.1066279308384669,5.940051923552318,5.940051923552318,0.0,1205.747652921086,1218.7363420573104,-0.0106575053914438,-0.0098336894948139,0.0057285510489164,-0.0041051384458974,-0.05841262619928571,0.034027890677283616
200,2020-08-28,2020-08-27,08-03 to 09-01,gold_20,0.0674773383593503,0.0009170199271633,0.0115745253186071,0.3006397229778985,5.940051923552318,5.795769614335916,-0.005554818985697,1232.7288923748372,1231.599491099215,0.0009170199271633,0.021907478566486,-0.0103329532478788,0.0115745253186071,0.1277165415548019,-0.060239203195451
200,2020-08-31,2020-08-28,08-03 to 09-01,gold_20,-0.0005981068884673,0.0008138227802325,-0.0001031971469307,-0.0026804694630105,5.795769614335916,5.795769614335916,0.0,1234.61130442975,1233.607366652905,0.0008138227802325,0.0015259409969479,-0.0016291381438788,-0.0001031971469307,0.008844002463382903,-0.009442109351851363
200,2020-09-01,2020-08-31,08-03 to 09-01,gold_20,-0.1002895865966405,-0.0164901063387873,-0.0173039291190199,-0.4494567434578271,5.795769614335916,5.795769614335916,0.0,1234.987771521624,1255.6943041256657,-0.0164901063387873,0.0002998079155389,-0.0176037370345587,-0.0173039291190199,0.0017376176070177888,-0.10202720420365771
300,2020-08-04,2020-08-03,08-03 to 09-01,gold_20,0.0542346852672247,0.1091896715062223,0.0099444939831583,0.2583008662520143,5.453740065515348,5.453740065515348,0.0,1255.6943041256657,1132.082579186387,0.1091896715062223,0.0195100056116349,-0.0095655116284764,0.0099444939831583,0.10640249928259853,-0.052167814015372745
300,2020-08-05,2020-08-04,08-03 to 09-01,gold_20,0.052167635593185,0.1187551504191337,0.0095654789129113,0.2484562305035136,5.453740065515348,5.453740065515348,0.0,1274.455692925406,1139.1730285647757,0.1187551504191337,0.0164693056535733,-0.0069038267406621,0.0095654789129113,0.08981931209410847,-0.03765167650092401
300,2020-08-06,2020-08-05,08-03 to 09-01,gold_20,0.1171129116587683,0.1402290216069617,0.0214738711878279,0.5577679004073888,5.453740065515348,5.453740065515348,0.0,1287.256110217922,1128.945225761532,0.1402290216069617,0.011338386487158,0.0101354847006698,0.0214738711878279,0.0618366126633091,0.055276298995458654
300,2020-08-07,2020-08-06,08-03 to 09-01,gold_20,-0.1277249081295034,0.1178400790612683,-0.0223889425456933,-0.5815362012198122,5.453740065515348,5.993880421699428,0.0207952168340499,1261.278808541016,1128.317755076561,0.1178400790612683,-0.0230230372251329,0.0006340946794396,-0.0223889425456933,-0.13134230473104183,0.0036173966015384173
300,2020-08-10,2020-08-07,08-03 to 09-01,gold_20,-2.7665070813601185e-05,0.1178354635085934,-4.615552674932629e-06,-0.0001198855624213,5.993880421699428,5.993880421699428,0.0,1270.2516699743176,1136.3494104824065,0.1178354635085934,0.0078962169122721,-0.0079008324649471,-4.6155526749469544e-06,0.04732897995581288,-0.0473566450266268
300,2020-08-11,2020-08-10,08-03 to 09-01,gold_20,-0.3024181433486269,0.0673809795896629,-0.0504544839189304,-1.3105178528570072,5.993880421699428,5.993880421699428,0.0,1212.6498304557665,1136.0984068893094,0.0673809795896629,-0.0507014525935896,0.000246968674659,-0.0504544839189304,-0.30389844405243976,0.0014803007038116426
300,2020-08-12,2020-08-11,08-03 to 09-01,gold_20,0.004785084447306,0.0681793079029844,0.0007983283133214,0.0207359866910956,5.993880421699428,5.993880421699428,0.0,1214.0930436694166,1136.6004140755033,0.0681793079029844,0.0012697630546122,-0.0004714347412906,0.0007983283133214,0.007610807913238176,-0.002825723465930977
300,2020-08-13,2020-08-12,08-03 to 09-01,gold_20,0.1178511562200223,0.0878412210424874,0.019661913139503,0.5107036320507214,5.993880421699428,5.993880421699428,0.0,1227.7718586444582,1128.6314904190467,0.0878412210424874,0.0121198239559688,0.0075420891835341,0.019661913139503,0.07264477552412545,0.045206380695896276
300,2020-08-14,2020-08-13,08-03 to 09-01,gold_20,-0.0999145768978069,0.0711717899113475,-0.0166694311311399,-0.4329761281362116,5.993880421699428,5.993880421699428,0.0,1215.410716788747,1134.6552702712015,0.0711717899113475,-0.0108941827351285,-0.0057752483960112,-0.0166694311311399,-0.06529842860650298,-0.03461614829130273
300,2020-08-17,2020-08-14,08-03 to 09-01,gold_20,0.1315660548866824,0.093121853247676,0.0219500633363285,0.5701366387935172,5.993880421699428,5.993880421699428,0.0,1245.5293096673531,1139.4240321578725,0.093121853247676,0.0264331732775256,-0.0044831099411973,0.0219500633363285,0.1584372797915499,-0.02687122490486869
300,2020-08-18,2020-08-17,08-03 to 09-01,gold_20,-0.0473931170296326,0.0852149359094427,-0.0079069173382333,-0.2053763219433411,5.993880421699428,5.993880421699428,0.0,1254.5649028500436,1156.0520053096031,0.0852149359094427,0.0078159054620303,-0.0157228228002637,-0.0079069173382333,0.0468476027267173,-0.0942407197563505
300,2020-08-19,2020-08-18,08-03 to 09-01,gold_20,-0.2065886665434723,0.0507483379780648,-0.0344665979313778,-0.8952443550684634,5.993880421699428,5.993880421699428,0.0,1229.0268000144,1169.6680885352555,0.0507483379780648,-0.0218336321952872,-0.0126329657360903,-0.0344665979313778,-0.13086818054991883,-0.07572048599355168
300,2020-08-20,2020-08-19,08-03 to 09-01,gold_20,-0.1602913296643764,0.0236621003757744,-0.0270862376022904,-0.7035449614659515,5.993880421699428,5.804823376445623,-0.0072786308318681,1213.4028412350572,1185.3548556595297,0.0236621003757744,-0.0131808282597786,-0.0139054093425117,-0.0270862376022904,-0.07800169661286015,-0.08228963305151565
300,2020-08-21,2020-08-20,08-03 to 09-01,gold_20,-0.023234521476367,0.01965947704521,-0.0040026233305643,-0.1039651766410878,5.804823376445623,5.804823376445623,0.0,1213.9047718257084,1190.5001612336173,0.01965947704521,0.0004216132067811,-0.0044242365373457,-0.0040026233305643,0.0024473901985412067,-0.025681911674909946
300,2020-08-24,2020-08-21,08-03 to 09-01,gold_20,-0.1163183562567057,-0.001708984375,-0.02136846142021,-0.5550299597607129,5.804823376445623,4.492637147415689,-0.0505187158243594,1209.5752087803005,1211.6458926789214,-0.001708984375,-0.003573290737474,-0.0177951706827358,-0.02136846142021,-0.019451063735322623,-0.09686729252138197
300,2020-08-25,2020-08-24,08-03 to 09-01,gold_20,-0.0683273608648812,-0.016917726728961,-0.015208742353961,-0.395035818945128,4.492637147415689,4.492637147415689,0.0,1199.5984861656962,1220.2422104248064,-0.016917726728961,-0.0081760182768393,-0.0070327240771216,-0.015208742353961,-0.03673188342847875,-0.031595477436401995
300,2020-08-26,2020-08-25,08-03 to 09-01,gold_20,0.0465678004092983,-0.0065523669455463,0.0103653597834146,0.269232543717572,4.492637147415689,4.492637147415689,0.0,1217.732327684923,1225.763983090768,-0.0065523669455463,0.0147939095693627,-0.0044285497859481,0.0103653597834146,0.06646366768682907,-0.01989586727753076
300,2020-08-27,2020-08-26,08-03 to 09-01,gold_20,-0.0184428974773235,-0.0106575053914438,-0.0041051384458974,-0.1066279308384669,4.492637147415689,4.492637147415689,0.0,1205.747652921086,1218.7363420573104,-0.0106575053914438,-0.0098336894948139,0.0057285510489164,-0.0041051384458974,-0.04417919872055362,0.02573630124322967
300,2020-08-28,2020-08-27,08-03 to 09-01,gold_20,0.0590786979722804,0.0009170199271633,0.0115745253186071,0.3006397229778985,4.492637147415689,5.804823376445623,0.0505187158243594,1232.7288923748372,1231.599491099215,0.0009170199271633,0.021907478566486,-0.0103329532478788,0.0115745253186071,0.1118201631545947,-0.05274146518231376
300,2020-08-31,2020-08-28,08-03 to 09-01,gold_20,-0.000599041210886,0.0008138227802325,-0.0001031971469307,-0.0026804694630105,5.804823376445623,5.804823376445623,0.0,1234.61130442975,1233.607366652905,0.0008138227802325,0.0015259409969479,-0.0016291381438788,-0.0001031971469307,0.008857817970162557,-0.009456859181049717
300,2020-09-01,2020-08-31,08-03 to 09-01,gold_20,-0.0965325754688886,-0.0164901063387873,-0.0173039291190199,-0.4494567434578271,5.804823376445623,4.492637147415689,-0.0505187158243594,1234.987771521624,1255.6943041256657,-0.0164901063387873,0.0002998079155389,-0.0176037370345587,-0.0173039291190199,0.0016725236236155067,-0.09820509909250356
400,2020-08-04,2020-08-03,08-03 to 09-01,gold_20,0.0498770956346756,0.1091896715062223,0.0099444939831583,0.2583008662520143,5.015548877513947,5.015548877513947,0.0,1255.6943041256657,1132.082579186387,0.1091896715062223,0.0195100056116349,-0.0095655116284764,0.0099444939831583,0.09785338674572974,-0.047976291111053136
400,2020-08-05,2020-08-04,08-03 to 09-01,gold_20,0.0479761270245376,0.1187551504191337,0.0095654789129113,0.2484562305035136,5.015548877513947,5.015548877513947,0.0,1274.455692925406,1139.1730285647757,0.1187551504191337,0.0164693056535733,-0.0069038267406621,0.0095654789129113,0.08260260748421712,-0.03462648045968001
400,2020-08-06,2020-08-05,08-03 to 09-01,gold_20,0.1077032505319931,0.1402290216069617,0.0214738711878279,0.5577679004073888,5.015548877513947,5.015548877513947,0.0,1287.256110217922,1128.945225761532,0.1402290216069617,0.011338386487158,0.0101354847006698,0.0214738711878279,0.056868231618486614,0.05083501891350599
400,2020-08-07,2020-08-06,08-03 to 09-01,gold_20,-0.1122928356537802,0.1178400790612683,-0.0223889425456933,-0.5815362012198122,5.015548877513947,5.015548877513947,0.0,1261.278808541016,1128.317755076561,0.1178400790612683,-0.0230230372251329,0.0006340946794396,-0.0223889425456933,-0.11547316851148116,0.003180332857700963
400,2020-08-10,2020-08-07,08-03 to 09-01,gold_20,-2.3149530037865623e-05,0.1178354635085934,-4.615552674932629e-06,-0.0001198855624213,5.015548877513947,5.015548877513947,0.0,1270.2516699743176,1136.3494104824065,0.1178354635085934,0.0078962169122721,-0.0079008324649471,-4.6155526749469544e-06,0.03960386187083139,-0.03962701140086952
400,2020-08-11,2020-08-10,08-03 to 09-01,gold_20,-0.2678131205439352,0.0673809795896629,-0.0504544839189304,-1.3105178528570072,5.015548877513947,5.59203503769931,0.0221945177130922,1212.6498304557665,1136.0984068893094,0.0673809795896629,-0.0507014525935896,0.000246968674659,-0.0504544839189304,-0.2691240337928618,0.0013109132489255446
400,2020-08-12,2020-08-11,08-03 to 09-01,gold_20,0.0044642798996813,0.0681793079029844,0.0007983283133214,0.0207359866910956,5.59203503769931,5.59203503769931,0.0,1214.0930436694166,1136.6004140755033,0.0681793079029844,0.0012697630546122,-0.0004714347412906,0.0007983283133214,0.0071005594909685395,-0.0026362795912861212
400,2020-08-13,2020-08-12,08-03 to 09-01,gold_20,0.1099501071843053,0.0878412210424874,0.019661913139503,0.5107036320507214,5.59203503769931,5.59203503769931,0.0,1227.7718586444582,1128.6314904190467,0.0878412210424874,0.0121198239559688,0.0075420891835341,0.019661913139503,0.06777448021252752,0.04217562697177724
400,2020-08-14,2020-08-13,08-03 to 09-01,gold_20,-0.0932160429438534,0.0711717899113475,-0.0166694311311399,-0.4329761281362116,5.59203503769931,5.59203503769931,0.0,1215.410716788747,1134.6552702712015,0.0711717899113475,-0.0108941827351285,-0.0057752483960112,-0.0166694311311399,-0.06092065156193972,-0.032295391381912564
400,2020-08-17,2020-08-14,08-03 to 09-01,gold_20,0.1180312011876685,0.093121853247676,0.0219500633363285,0.5701366387935172,5.59203503769931,5.015548877513947,-0.0221945177130922,1245.5293096673531,1139.4240321578725,0.093121853247676,0.0264331732775256,-0.0044831099411973,0.0219500633363285,0.1421380496877412,-0.02410684850007378
400,2020-08-18,2020-08-17,08-03 to 09-01,gold_20,-0.0396575303803731,0.0852149359094427,-0.0079069173382333,-0.2053763219433411,5.015548877513947,5.015548877513947,0.0,1254.5649028500436,1156.0520053096031,0.0852149359094427,0.0078159054620303,-0.0157228228002637,-0.0079069173382333,0.03920105586684268,-0.07885858624721628
400,2020-08-19,2020-08-18,08-03 to 09-01,gold_20,-0.1909144637221026,0.0507483379780648,-0.0344665979313778,-0.8952443550684634,5.015548877513947,5.59203503769931,0.0221945177130922,1229.0268000144,1169.6680885352555,0.0507483379780648,-0.0218336321952872,-0.0126329657360903,-0.0344665979313778,-0.12093900854293743,-0.0699754551791635
400,2020-08-20,2020-08-19,08-03 to 09-01,gold_20,-0.1649049661455866,0.0236621003757744,-0.0270862376022904,-0.7035449614659515,5.59203503769931,5.943363632241677,0.0135260293363835,1213.4028412350572,1185.3548556595297,0.0236621003757744,-0.0131808282597786,-0.0139054093425117,-0.0270862376022904,-0.08024680540223068,-0.0846581607433553
400,2020-08-21,2020-08-20,08-03 to 09-01,gold_20,-0.0237890459364384,0.01965947704521,-0.0040026233305643,-0.1039651766410878,5.943363632241677,5.943363632241677,0.0,1213.9047718257084,1190.5001612336173,0.01965947704521,0.0004216132067811,-0.0044242365373457,-0.0040026233305643,0.0025058006000556305,-0.02629484653649581
400,2020-08-24,2020-08-21,08-03 to 09-01,gold_20,-0.1269598842049292,-0.001708984375,-0.02136846142021,-0.5550299597607129,5.943363632241677,4.384882439464888,-0.0600009867148996,1209.5752087803005,1211.6458926789214,-0.001708984375,-0.003573290737474,-0.0177951706827358,-0.02136846142021,-0.021230568235070742,-0.10572931596985727
400,2020-08-25,2020-08-24,08-03 to 09-01,gold_20,-0.0619576416536952,-0.016917726728961,-0.015208742353961,-0.395035818945128,4.384882439464888,3.8191090158883423,-0.0217820810600706,1199.5984861656962,1220.2422104248064,-0.016917726728961,-0.0081760182768393,-0.0070327240771216,-0.015208742353961,-0.033307606819872285,-0.02865003483382251
400,2020-08-26,2020-08-25,08-03 to 09-01,gold_20,0.0458783016448725,-0.0065523669455463,0.0103653597834146,0.269232543717572,3.8191090158883423,5.943363632241677,0.0817830677749703,1217.732327684923,1225.763983090768,-0.0065523669455463,0.0147939095693627,-0.0044285497859481,0.0103653597834146,0.0654795839133527,-0.01960128226848021
400,2020-08-27,2020-08-26,08-03 to 09-01,gold_20,-0.0202247780552106,-0.0106575053914438,-0.0041051384458974,-0.1066279308384669,5.943363632241677,4.384882439464888,-0.0600009867148996,1205.747652921086,1218.7363420573104,-0.0106575053914438,-0.0098336894948139,0.0057285510489164,-0.0041051384458974,-0.04844762000541744,0.028222841950206353
400,2020-08-28,2020-08-27,08-03 to 09-01,gold_20,0.0663165791052587,0.0009170199271633,0.0115745253186071,0.3006397229778985,4.384882439464888,5.943363632241677,0.0600009867148996,1232.7288923748372,1231.599491099215,0.0009170199271633,0.021907478566486,-0.0103329532478788,0.0115745253186071,0.1255195349579973,-0.059202955852738
400,2020-08-31,2020-08-28,08-03 to 09-01,gold_20,-0.0006133381700192,0.0008138227802325,-0.0001031971469307,-0.0026804694630105,5.943363632241677,5.943363632241677,0.0,1234.61130442975,1233.607366652905,0.0008138227802325,0.0015259409969479,-0.0016291381438788,-0.0001031971469307,0.00906922222620937,-0.009682560396229759
