Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2015-02-19,2015-02-20,brent_vs_ma20,0.1,inward,0.12334190516715071,0.07542423272195053
2015-02-20,2015-02-23,brent_vs_ma20,0.1,outward,0.07542423272195053,0.10083297986589312
2015-02-23,2015-02-24,brent_vs_ma20,0.1,inward,0.10083297986589312,0.06626237403014357
2015-02-23,2015-02-24,gold_vs_ma20,0.03,inward,-0.0303411914434326,-0.0267777878828878
2015-02-24,2015-02-25,us10y_vs_ma20,0.05,inward,0.056139451422712,0.0134963076139547
2015-02-26,2015-02-27,copper_vs_ma20,0.03,outward,0.027028594068591,0.0375333314080534
2015-02-28,2015-03-02,brent_vs_ma20,0.04,inward,0.05637769471043064,0.03133912807279615
2015-02-28,2015-03-02,dollar_vs_ma20,0.01,outward,0.008833265068960428,0.010062540184463398
2015-03-02,2015-03-03,dollar_vs_ma20,0.01,inward,0.010062540184463398,0.00927762056941095
2015-03-03,2015-03-04,copper_vs_ma20,0.03,inward,0.030366692131398,0.0135347812401633
2015-03-04,2015-03-05,dollar_vs_ma20,0.01,outward,0.008069403320967394,0.013624867533144958
2015-03-06,2015-03-09,cn10y_vs_ma20,0.03,outward,0.019750262214290437,0.030449756197360678
2015-03-06,2015-03-09,dollar_vs_ma20,0.02,outward,0.016918734910625455,0.028450465446362427
2015-03-06,2015-03-09,gold_vs_ma20,0.03,outward,-0.0102459382724059,-0.0338657499479778
2015-03-06,2015-03-09,us10y_vs_ma20,0.05,outward,0.0217917675544794,0.0787382614977125
2015-03-09,2015-03-10,gold_vs_ma20,0.03,inward,-0.0338657499479778,-0.0298392329069097
2015-03-10,2015-03-11,brent_vs_ma20,0.04,outward,-0.02552859302074517,-0.07048992407755061
2015-03-10,2015-03-11,gold_vs_ma20,0.03,outward,-0.0298392329069097,-0.0326655792923065
2015-03-10,2015-03-11,us10y_vs_ma20,0.05,inward,0.0543973160795592,0.0219675262655203
2015-03-11,2015-03-12,cn10y_vs_ma20,0.03,inward,0.04093810897819461,0.017048682065317733
2015-03-16,2015-03-17,a500_vs_ma20,0.05,outward,0.0318523473844132,0.0559847559292687
2015-03-16,2015-03-17,brent_vs_ma20,0.1,outward,-0.07768174971177555,-0.11829287936720556
2015-03-16,2015-03-17,cn10y_vs_ma20,0.03,outward,0.02576695776971616,0.035242710616802286
2015-03-16,2015-03-17,gold_vs_ma20,0.03,inward,-0.0313553211796955,-0.0285299834892952
2015-03-17,2015-03-18,gold_vs_ma20,0.03,outward,-0.0285299834892952,-0.0305900145528349
2015-03-18,2015-03-19,a500_vs_ma20,0.08,outward,0.0647970226339764,0.0825362717454225
2015-03-18,2015-03-19,brent_vs_ma20,0.1,inward,-0.10895147654101689,-0.09700461027309637
2015-03-18,2015-03-19,dollar_vs_ma20,0.02,inward,0.03020049076238962,0.017258853154843434
2015-03-18,2015-03-19,gold_vs_ma20,0.03,inward,-0.0305900145528349,-0.0259336227600764
2015-03-18,2015-03-19,us10y_vs_ma20,0.05,outward,-0.0160019106759016,-0.0741184936435597
2015-03-19,2015-03-20,a500_vs_ma20,0.08,inward,0.0825362717454225,0.0772694999350134
2015-03-19,2015-03-20,cn10y_vs_ma20,0.03,inward,0.03561182123530515,0.02784199124758313
2015-03-19,2015-03-20,dollar_vs_ma20,0.02,outward,0.017258853154843434,0.020381883088826713
2015-03-19,2015-03-20,us10y_vs_ma20,0.05,inward,-0.0741184936435597,-0.0467019740009628
2015-03-20,2015-03-23,a500_vs_ma20,0.08,outward,0.0772694999350134,0.082001148633158
2015-03-20,2015-03-23,copper_vs_ma20,0.03,outward,0.0035652977683877,0.038399338072135
2015-03-20,2015-03-23,dollar_vs_ma20,0.01,inward,0.020381883088826713,0.006398598608345241
2015-03-20,2015-03-23,dollar_vs_ma20,0.02,inward,0.020381883088826713,0.006398598608345241
2015-03-20,2015-03-23,us10y_vs_ma20,0.05,outward,-0.0467019740009628,-0.0678580053127264
2015-03-26,2015-03-27,a500_vs_ma20,0.08,inward,0.0833371425107376,0.0754396440850431
2015-03-26,2015-03-27,brent_vs_ma20,0.04,inward,-0.041892871668818166,0.012689701716528834
2015-03-26,2015-03-27,us10y_vs_ma20,0.05,inward,-0.0621963070942663,-0.0235608452756862
2015-03-27,2015-03-30,copper_vs_ma20,0.03,inward,0.0472686629721044,0.0297195479280034
2015-03-30,2015-03-31,a500_vs_ma20,0.08,outward,0.075345621123509,0.093068547608919
2015-03-30,2015-03-31,copper_vs_ma20,0.03,outward,0.0297195479280034,0.0336661249129324
2015-03-31,2015-04-01,a500_vs_ma20,0.08,inward,0.093068547608919,0.0779299579629322
2015-03-31,2015-04-01,cn10y_vs_ma20,0.03,outward,0.02535280556937991,0.03982682378693281
2015-03-31,2015-04-01,copper_vs_ma20,0.03,inward,0.0336661249129324,0.0166536849523386
2015-04-01,2015-04-02,a500_vs_ma20,0.08,outward,0.0779299579629322,0.0902999053852939
2015-04-01,2015-04-02,cn10y_vs_ma20,0.03,inward,0.03982682378693281,0.022873063660684867
2015-04-01,2015-04-02,us10y_vs_ma20,0.05,outward,-0.0476190476190475,-0.0763151395406273
2015-04-02,2015-04-03,us10y_vs_ma20,0.05,inward,-0.0763151395406273,-0.0471464019851117
2015-04-03,2015-04-06,dollar_vs_ma20,0.01,outward,-0.008627694113414686,-0.011728792984455727
2015-04-03,2015-04-06,us10y_vs_ma20,0.05,outward,-0.0471464019851117,-0.0729140566274115
2015-04-06,2015-04-07,us10y_vs_ma20,0.05,inward,-0.0729140566274115,-0.0310370931112793
2015-04-07,2015-04-08,brent_vs_ma20,0.04,outward,0.019631520207841646,0.051391197910006126
2015-04-07,2015-04-08,dollar_vs_ma20,0.01,inward,-0.011487357116410135,-0.0037576704067265876
2015-04-08,2015-04-09,a500_vs_ma20,0.08,inward,0.0885065955806525,0.0782337697417998
2015-04-08,2015-04-09,brent_vs_ma20,0.04,inward,0.051391197910006126,0.030784689869370663
2015-04-08,2015-04-09,cn10y_vs_ma20,0.03,outward,0.017011421490149115,0.04025357201695923
2015-04-09,2015-04-10,dollar_vs_ma20,0.01,outward,-0.0004331909704595738,0.01067139316437582
2015-04-13,2015-04-14,a500_vs_ma20,0.08,outward,0.0721486175035692,0.083919800194939
2015-04-13,2015-04-14,cn10y_vs_ma20,0.03,inward,0.033671903523582625,0.024358711237509656
2015-04-14,2015-04-15,a500_vs_ma20,0.08,inward,0.083919800194939,0.0784134575512423
2015-04-14,2015-04-15,brent_vs_ma20,0.04,outward,0.037739275725545696,0.042502439553290694
2015-04-14,2015-04-15,dollar_vs_ma20,0.01,inward,0.014577702021927097,0.007559766343092189
2015-04-17,2015-04-20,a500_vs_ma20,0.08,outward,0.0736998693306765,0.0838508274802556
2015-04-20,2015-04-21,a500_vs_ma20,0.08,inward,0.0838508274802556,0.0636714418636896
2015-04-20,2015-04-21,cn10y_vs_ma20,0.03,outward,-0.008145970445105233,-0.03751046290248228
2015-04-21,2015-04-22,a500_vs_ma20,0.08,outward,0.0636714418636896,0.0803997081528977
2015-04-24,2015-04-27,a500_vs_ma20,0.08,inward,0.0902783291450433,0.0778361004858687
2015-04-24,2015-04-27,dollar_vs_ma20,0.01,outward,-0.007686167350236972,-0.011171783493811427
2015-04-27,2015-04-28,a500_vs_ma20,0.08,outward,0.0778361004858687,0.0916917260558127
2015-04-28,2015-04-29,a500_vs_ma20,0.08,inward,0.0916917260558127,0.064349077465537
2015-04-29,2015-04-30,dollar_vs_ma20,0.02,outward,-0.017896420182987427,-0.02628276139135477
2015-04-29,2015-04-30,us10y_vs_ma20,0.05,outward,0.0400416016640667,0.0659767141009055
2015-04-30,2015-05-01,copper_vs_ma20,0.03,outward,0.0223163738631797,0.0513854867643441
2015-05-04,2015-05-05,dollar_vs_ma20,0.02,inward,-0.02211273791632351,-0.019445708564596043
2015-05-05,2015-05-06,a500_vs_ma20,0.05,inward,0.0550729266919747,0.0097649839547904
2015-05-05,2015-05-06,cn10y_vs_ma20,0.03,inward,-0.03571703640735846,-0.027206243089734294
2015-05-05,2015-05-06,dollar_vs_ma20,0.02,outward,-0.019445708564596043,-0.02168382464121632
2015-05-05,2015-05-06,us10y_vs_ma20,0.1,outward,0.0995164163909392,0.1063399848446575
2015-05-07,2015-05-08,us10y_vs_ma20,0.1,inward,0.1272545090180361,0.0864689758285572
2015-05-08,2015-05-11,brent_vs_ma20,0.04,inward,0.0488228405282074,0.025097377825964884
2015-05-08,2015-05-11,dollar_vs_ma20,0.02,inward,-0.022667027411532148,-0.018579573636481772
2015-05-11,2015-05-12,us10y_vs_ma20,0.1,outward,0.0711629060252916,0.1212195721662157
2015-05-13,2015-05-14,brent_vs_ma20,0.04,outward,0.03462800918750952,0.04849672789352222
2015-05-13,2015-05-14,dollar_vs_ma20,0.02,outward,-0.016838459169384534,-0.023912140518121627
2015-05-13,2015-05-14,us10y_vs_ma20,0.1,inward,0.1108404384896466,0.0963535377928037
2015-05-14,2015-05-15,brent_vs_ma20,0.04,inward,0.04849672789352222,0.032195106595629186
2015-05-14,2015-05-15,copper_vs_ma20,0.03,inward,0.0337859897115528,0.0290934051428271
2015-05-15,2015-05-18,us10y_vs_ma20,0.05,inward,0.0685194058457114,0.0188050464175195
2015-05-18,2015-05-19,dollar_vs_ma20,0.02,inward,-0.02462523575030018,-0.011688886605770388
2015-05-18,2015-05-19,us10y_vs_ma20,0.05,outward,0.0188050464175195,0.0533774208786017
2015-05-19,2015-05-20,dollar_vs_ma20,0.01,inward,-0.011688886605770388,0.0010664966608426862
2015-05-21,2015-05-22,a500_vs_ma20,0.05,outward,0.0354181846512047,0.0560557021639076
2015-05-21,2015-05-22,us10y_vs_ma20,0.05,inward,0.0521415270018621,0.0141236397314192
2015-05-22,2015-05-25,dollar_vs_ma20,0.01,outward,0.0033811415484890084,0.011765842731963572
2015-05-25,2015-05-26,a500_vs_ma20,0.08,outward,0.072092171899619,0.1217980305367871
2015-05-25,2015-05-26,brent_vs_ma20,0.04,outward,0.004221766933631521,-0.04221851089447304
2015-05-25,2015-05-26,copper_vs_ma20,0.03,outward,-0.024601825184774,-0.0361027740670704
2015-05-25,2015-05-26,dollar_vs_ma20,0.02,outward,0.011765842731963572,0.025073773519977527
2015-05-26,2015-05-27,cn10y_vs_ma20,0.03,outward,0.008405831177992207,0.0328352080247547
2015-05-27,2015-05-28,cn10y_vs_ma20,0.03,inward,0.0328352080247547,0.026583399834540167
2015-05-28,2015-05-29,a500_vs_ma20,0.05,inward,0.1058657779748053,0.0320565853248018
2015-05-28,2015-05-29,a500_vs_ma20,0.08,inward,0.1058657779748053,0.0320565853248018
2015-05-28,2015-05-29,cn10y_vs_ma20,0.03,outward,0.026583399834540167,0.04079148262866128
2015-05-28,2015-05-29,dollar_vs_ma20,0.02,inward,0.02394500051660664,0.01846941044648931
2015-05-29,2015-06-01,brent_vs_ma20,0.04,inward,-0.06061766107547706,-0.012368844896874176
2015-06-01,2015-06-02,a500_vs_ma20,0.05,outward,0.0347497742493392,0.079955682341315
2015-06-01,2015-06-02,dollar_vs_ma20,0.02,outward,0.01697941783657897,0.020993302169491468
2015-06-02,2015-06-03,a500_vs_ma20,0.08,outward,0.079955682341315,0.0960249934623758
2015-06-02,2015-06-03,dollar_vs_ma20,0.01,inward,0.020993302169491468,0.004369969688581943
2015-06-02,2015-06-03,dollar_vs_ma20,0.02,inward,0.020993302169491468,0.004369969688581943
2015-06-03,2015-06-04,us10y_vs_ma20,0.05,outward,0.02994555353902,0.0766794842795748
2015-06-04,2015-06-05,a500_vs_ma20,0.08,inward,0.0856024693957395,0.0783614953339102
2015-06-04,2015-06-05,brent_vs_ma20,0.04,outward,-0.012528214041351626,-0.04746870412174209
2015-06-04,2015-06-05,us10y_vs_ma20,0.05,inward,0.0766794842795748,0.0419485791610285
2015-06-05,2015-06-08,cn10y_vs_ma20,0.03,inward,0.03376608422810112,0.027822141482670926
2015-06-05,2015-06-08,us10y_vs_ma20,0.05,outward,0.0419485791610285,0.0809598564700604
2015-06-08,2015-06-09,a500_vs_ma20,0.08,outward,0.0791271831261455,0.0831263812670179
2015-06-08,2015-06-09,brent_vs_ma20,0.04,inward,-0.04454364137145028,-0.028043011434321974
2015-06-09,2015-06-10,a500_vs_ma20,0.08,inward,0.0831263812670179,0.0708475410693139
2015-06-09,2015-06-10,copper_vs_ma20,0.03,inward,-0.0364476477619395,-0.0264955810850741
2015-06-10,2015-06-11,dollar_vs_ma20,0.01,outward,-0.005065129272033508,-0.011033780402436744
2015-06-10,2015-06-11,us10y_vs_ma20,0.1,outward,0.079393398751115,0.1093854004881296
2015-06-11,2015-06-12,copper_vs_ma20,0.03,outward,-0.0111834718167527,-0.0348835110894555
2015-06-11,2015-06-12,dollar_vs_ma20,0.01,inward,-0.011033780402436744,-0.008424914588268884
2015-06-11,2015-06-12,us10y_vs_ma20,0.1,inward,0.1093854004881296,0.0568206942294937
2015-06-12,2015-06-15,copper_vs_ma20,0.03,inward,-0.0348835110894555,-0.02739639125273
2015-06-15,2015-06-16,a500_vs_ma20,0.05,inward,0.0628923484502193,0.0330940059780655
2015-06-15,2015-06-16,cn10y_vs_ma20,0.03,outward,0.024870639292271735,0.033981198291778814
2015-06-15,2015-06-16,copper_vs_ma20,0.03,outward,-0.02739639125273,-0.0348720750250387
2015-06-15,2015-06-16,dollar_vs_ma20,0.01,outward,-0.009475529132108473,-0.011463962789647897
2015-06-15,2015-06-16,us10y_vs_ma20,0.05,inward,0.0510114335971856,0.0348607761455821
2015-06-16,2015-06-17,cn10y_vs_ma20,0.03,inward,0.033981198291778814,0.015017615682878294
2015-06-16,2015-06-17,dollar_vs_ma20,0.01,inward,-0.011463962789647897,-0.009343462345808407
2015-06-17,2015-06-18,dollar_vs_ma20,0.01,outward,-0.009343462345808407,-0.016053025758206774
2015-06-19,2015-06-22,a500_vs_ma20,0.05,outward,-0.0356865844377791,-0.0927049296458282
2015-06-19,2015-06-22,a500_vs_ma20,0.08,outward,-0.0356865844377791,-0.0927049296458282
2015-06-22,2015-06-23,a500_vs_ma20,0.08,inward,-0.0927049296458282,-0.0657409788149403
2015-06-23,2015-06-24,copper_vs_ma20,0.03,inward,-0.0438039649419571,-0.0243311270625525
2015-06-23,2015-06-24,dollar_vs_ma20,0.01,inward,-0.01259249396973916,-9.954077743257184e-05
2015-06-24,2015-06-25,a500_vs_ma20,0.05,inward,-0.0624007562777415,-0.0417503402882097
2015-06-25,2015-06-26,a500_vs_ma20,0.05,outward,-0.0417503402882097,-0.0763676721934092
2015-06-26,2015-06-29,a500_vs_ma20,0.08,outward,-0.0763676721934092,-0.1448916968293685
2015-06-26,2015-06-29,us10y_vs_ma20,0.05,outward,0.0223642172523963,0.0524091293322062
2015-06-29,2015-06-30,us10y_vs_ma20,0.05,inward,0.0524091293322062,-0.0181205225453013
2015-07-01,2015-07-02,dollar_vs_ma20,0.01,outward,0.0048881339545858715,0.01306963209750367
2015-07-03,2015-07-06,copper_vs_ma20,0.03,outward,-0.0047568160540177,-0.0370588179498611
2015-07-06,2015-07-07,brent_vs_ma20,0.04,outward,-0.036117049924110134,-0.06347230864965792
2015-07-07,2015-07-08,cn10y_vs_ma20,0.03,outward,-0.029509126233021377,-0.043362055765134966
2015-07-08,2015-07-09,us10y_vs_ma20,0.05,outward,-0.0407775195436297,-0.0563230605738575
2015-07-09,2015-07-10,brent_vs_ma20,0.04,inward,-0.07462017062209769,-0.03447700141915022
2015-07-09,2015-07-10,copper_vs_ma20,0.03,inward,-0.040067660429221,-0.0168008939925242
2015-07-09,2015-07-10,us10y_vs_ma20,0.05,inward,-0.0563230605738575,-0.0123456790123458
2015-07-10,2015-07-13,cn10y_vs_ma20,0.03,inward,-0.03883758598792053,-0.022260837881962092
2015-07-10,2015-07-13,dollar_vs_ma20,0.01,inward,0.01270466764583289,0.006065920530893498
2015-07-13,2015-07-14,a500_vs_ma20,0.08,inward,-0.107795262834376,-0.0657920902939028
2015-07-13,2015-07-14,dollar_vs_ma20,0.01,outward,0.006065920530893498,0.013672967002233305
2015-07-15,2015-07-16,a500_vs_ma20,0.08,outward,-0.0644793666889387,-0.0850676020524546
2015-07-16,2015-07-17,a500_vs_ma20,0.08,inward,-0.0850676020524546,-0.063362508345691
2015-07-17,2015-07-20,a500_vs_ma20,0.05,inward,-0.063362508345691,-0.0165374247492646
2015-07-17,2015-07-20,brent_vs_ma20,0.04,outward,-0.027036203896269373,-0.04035675988493803
2015-07-20,2015-07-21,brent_vs_ma20,0.04,inward,-0.04035675988493803,-0.036296865658894895
2015-07-20,2015-07-21,copper_vs_ma20,0.03,outward,-0.0271471167150625,-0.0310898530919028
2015-07-20,2015-07-21,gold_vs_ma20,0.03,outward,-0.026864783701219,-0.0455945307253298
2015-07-21,2015-07-22,dollar_vs_ma20,0.01,inward,0.017631804162251186,0.009369842549233454
2015-07-22,2015-07-23,dollar_vs_ma20,0.01,outward,0.009369842549233454,0.010943232321647178
2015-07-23,2015-07-24,a500_vs_ma20,0.05,outward,0.0226421616213783,0.0524243752029871
2015-07-23,2015-07-24,dollar_vs_ma20,0.01,inward,0.010943232321647178,0.004966910284269321
2015-07-24,2015-07-27,a500_vs_ma20,0.05,inward,0.0524243752029871,0.037759553271357
2015-07-24,2015-07-27,brent_vs_ma20,0.04,outward,-0.0348098526942584,-0.055472915959880575
2015-07-29,2015-07-30,brent_vs_ma20,0.04,inward,-0.04619708413841572,-0.03276544606249099
2015-07-31,2015-08-03,brent_vs_ma20,0.04,outward,-0.03419198747598384,-0.047091115541766926
2015-07-31,2015-08-03,gold_vs_ma20,0.03,inward,-0.0352987936572991,-0.0261712418826555
2015-08-03,2015-08-04,brent_vs_ma20,0.1,outward,-0.047091115541766926,-0.10890643427532243
2015-08-03,2015-08-04,us10y_vs_ma20,0.05,outward,-0.0498812351543941,-0.0643274853801169
2015-08-04,2015-08-05,us10y_vs_ma20,0.05,inward,-0.0643274853801169,-0.0331671363537828
2015-08-10,2015-08-11,brent_vs_ma20,0.1,inward,-0.1182089662975534,-0.09629255423647953
2015-08-10,2015-08-11,copper_vs_ma20,0.03,inward,-0.0351348003798355,-0.0041923295895659
2015-08-11,2015-08-12,brent_vs_ma20,0.1,outward,-0.09629255423647953,-0.10618850678903935
2015-08-11,2015-08-12,us10y_vs_ma20,0.05,outward,-0.0188348664038544,-0.052863436123348
2015-08-12,2015-08-13,brent_vs_ma20,0.1,inward,-0.10618850678903935,-0.0801992361977506
2015-08-12,2015-08-13,dollar_vs_ma20,0.01,outward,-0.001319043319499058,-0.01145055959816399
2015-08-13,2015-08-14,dollar_vs_ma20,0.01,inward,-0.01145055959816399,-0.008883600050635043
2015-08-13,2015-08-14,us10y_vs_ma20,0.05,inward,-0.0526781761841521,-0.0268829149077983
2015-08-18,2015-08-19,copper_vs_ma20,0.03,outward,-0.0216921796479102,-0.0328108142412896
2015-08-20,2015-08-21,copper_vs_ma20,0.03,inward,-0.0333294425992934,-0.0141219224516253
2015-08-20,2015-08-21,dollar_vs_ma20,0.01,outward,-0.006739477225287671,-0.013354490753559212
2015-08-20,2015-08-21,gold_vs_ma20,0.03,outward,0.0243395212833434,0.0441523555410261
2015-08-20,2015-08-21,us10y_vs_ma20,0.05,outward,-0.0426732896816437,-0.052154195011338
2015-08-21,2015-08-24,a500_vs_ma20,0.05,outward,-0.0342100921968725,-0.0726406317410177
2015-08-21,2015-08-24,brent_vs_ma20,0.1,outward,-0.08169734048440802,-0.10834502816930047
2015-08-21,2015-08-24,dollar_vs_ma20,0.02,outward,-0.013354490753559212,-0.02161967978960755
2015-08-24,2015-08-25,a500_vs_ma20,0.08,outward,-0.0726406317410177,-0.1452444644482144
2015-08-24,2015-08-25,copper_vs_ma20,0.03,outward,-0.019883339719845,-0.0380799999999998
2015-08-25,2015-08-26,copper_vs_ma20,0.03,inward,-0.0380799999999998,-0.0132640737059247
2015-08-25,2015-08-26,gold_vs_ma20,0.03,inward,0.0383601228782624,0.0227471593164396
2015-08-25,2015-08-26,us10y_vs_ma20,0.05,inward,-0.0792487402656896,-0.0257352941176468
2015-08-26,2015-08-27,copper_vs_ma20,0.03,outward,-0.0132640737059247,-0.0372610850119056
2015-08-26,2015-08-27,dollar_vs_ma20,0.02,inward,-0.021975306870320455,-0.015120146806111956
2015-08-27,2015-08-28,brent_vs_ma20,0.1,inward,-0.11661113755354602,-0.04961415959470716
2015-08-27,2015-08-28,copper_vs_ma20,0.03,inward,-0.0372610850119056,0.0023835598788892
2015-08-27,2015-08-28,dollar_vs_ma20,0.01,inward,-0.015120146806111956,-0.008837624876490313
2015-08-28,2015-08-31,brent_vs_ma20,0.04,inward,-0.04961415959470716,0.03128023218316667
2015-08-31,2015-09-01,brent_vs_ma20,0.04,outward,0.03128023218316667,0.049902647346736995
2015-08-31,2015-09-01,cn10y_vs_ma20,0.03,outward,-0.02816071300222811,-0.04200794581404277
2015-09-02,2015-09-03,brent_vs_ma20,0.04,inward,0.05021897496045513,0.02741497478339605
2015-09-03,2015-09-04,brent_vs_ma20,0.04,outward,0.02741497478339605,0.08342198867360873
2015-09-06,2015-09-07,brent_vs_ma20,0.04,inward,0.043129172838711094,-0.0014412631488373018
2015-09-06,2015-09-07,copper_vs_ma20,0.03,outward,-0.0045307304053983,0.0467104767845809
2015-09-07,2015-09-08,a500_vs_ma20,0.08,inward,-0.081036871182032,-0.0705198173563003
2015-09-07,2015-09-08,cn10y_vs_ma20,0.03,inward,-0.03269599974362958,-0.025625070296215302
2015-09-08,2015-09-09,brent_vs_ma20,0.04,outward,-0.00046294800986190765,0.051838781175356896
2015-09-09,2015-09-10,a500_vs_ma20,0.05,inward,-0.060488246458441,-0.0295425902394128
2015-09-09,2015-09-10,brent_vs_ma20,0.04,inward,0.051838781175356896,0.03372962504707089
2015-09-14,2015-09-15,copper_vs_ma20,0.03,inward,0.0449016081140045,0.0222495860048406
2015-09-15,2015-09-16,a500_vs_ma20,0.05,outward,-0.0363314386917958,-0.0645584542303461
2015-09-15,2015-09-16,us10y_vs_ma20,0.05,outward,0.0080924855491328,0.050449205252246
2015-09-16,2015-09-17,a500_vs_ma20,0.05,inward,-0.0645584542303461,-0.007342200064163
2015-09-16,2015-09-17,brent_vs_ma20,0.04,outward,-0.010090991418345019,0.05983162958508714
2015-09-16,2015-09-17,copper_vs_ma20,0.03,outward,0.027871246270078,0.0353159655176051
