Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2026-02-26,2026-02-27,gold_vs_ma20,0.03,inward,0.0315851602585655,0.0200623259101822
2026-02-27,2026-02-28,copper_vs_ma20,0.03,outward,0.0226376729160244,0.032156192085468
2026-02-28,2026-03-02,copper_vs_ma20,0.03,inward,0.032156192085468,0.0123186999840019
2026-02-28,2026-03-02,gold_vs_ma20,0.03,outward,0.0273952609422827,0.0361408525440871
2026-03-03,2026-03-04,gold_vs_ma20,0.03,inward,0.0317692312914903,-0.0061857979368081
2026-03-16,2026-03-17,gold_vs_ma20,0.03,outward,-0.0211453758495562,-0.0309601690012123
2026-03-17,2026-03-18,gold_vs_ma20,0.03,inward,-0.0309601690012123,-0.0281422754326013
2026-03-18,2026-03-19,copper_vs_ma20,0.03,outward,-0.0201009294343533,-0.0478419424432878
2026-03-18,2026-03-19,gold_vs_ma20,0.03,outward,-0.0281422754326013,-0.047271135131337
2026-03-23,2026-03-24,a500_vs_ma20,0.05,outward,-0.03431154525005686,-0.06355508839598611
2026-03-24,2026-03-25,a500_vs_ma20,0.05,inward,-0.06355508839598611,-0.04716124284567447
2026-03-31,2026-04-01,copper_vs_ma20,0.03,inward,-0.0307236981185259,-0.0091425747467258
2026-04-01,2026-04-02,gold_vs_ma20,0.03,inward,-0.0361555500340541,-0.0045555431774144
2026-04-08,2026-04-09,copper_vs_ma20,0.03,outward,-0.0063764802543447,0.0329028826340185
2026-04-14,2026-04-15,copper_vs_ma20,0.08,outward,0.0693120559780084,0.0828538498849684
2026-04-14,2026-04-15,gold_vs_ma20,0.03,outward,0.0208775507440108,0.0406298527603432
2026-04-15,2026-04-16,copper_vs_ma20,0.08,inward,0.0828538498849684,0.0784083507972868
2026-04-20,2026-04-21,gold_vs_ma20,0.03,inward,0.0433628524023945,0.0279650464083818
2026-04-27,2026-04-28,copper_vs_ma20,0.03,inward,0.0366139151605955,0.0252760195565044
2026-04-29,2026-04-30,gold_vs_ma20,0.03,outward,-0.029812431292745,-0.0371746119299057
2026-04-30,2026-05-01,gold_vs_ma20,0.03,inward,-0.0371746119299057,-0.022071019117522
2026-05-08,2026-05-09,copper_vs_ma20,0.03,outward,0.0214215720729846,0.0378275918905555
2026-05-13,2026-05-14,copper_vs_ma20,0.08,outward,0.0651292882013814,0.0839409098839214
2026-05-14,2026-05-15,copper_vs_ma20,0.08,inward,0.0839409098839214,0.0686763784777646
2026-05-15,2026-05-18,copper_vs_ma20,0.03,inward,0.0686763784777646,0.0159698517603958
2026-05-19,2026-05-20,gold_vs_ma20,0.03,outward,-0.0244670739719338,-0.0320211262662346
2026-05-20,2026-05-21,gold_vs_ma20,0.03,inward,-0.0320211262662346,-0.0248306696966919
2026-05-27,2026-05-28,gold_vs_ma20,0.03,outward,-0.0265280128191151,-0.0362278549426465
2026-05-28,2026-05-29,gold_vs_ma20,0.03,inward,-0.0362278549426465,-0.0230700236911639
2026-06-02,2026-06-03,copper_vs_ma20,0.03,outward,0.0260445415291625,0.0414659922707045
2026-06-03,2026-06-04,copper_vs_ma20,0.03,inward,0.0414659922707045,0.0124858998794199
2026-06-05,2026-06-08,gold_vs_ma20,0.03,outward,-0.0171976563010329,-0.0436467799632115
2026-06-15,2026-06-16,gold_vs_ma20,0.03,inward,-0.0461891077834004,-0.0181243130898416
2026-06-18,2026-06-19,gold_vs_ma20,0.03,outward,-0.0071973774142073,-0.0344285067029743
2026-06-23,2026-06-24,copper_vs_ma20,0.03,outward,-0.0080873874154643,-0.0401174091913285
2026-06-26,2026-06-29,copper_vs_ma20,0.03,inward,-0.0366428868536088,-0.02434040412773
2026-07-01,2026-07-02,gold_vs_ma20,0.03,inward,-0.0437524648571822,-0.0287080440994776
2026-07-13,2026-07-14,a500_vs_ma20,0.05,outward,-0.027190193398403006,-0.05024009567747445
2026-07-13,2026-07-14,gold_vs_ma20,0.03,outward,-0.0089395857894937,-0.0309292836024627
2026-07-14,2026-07-15,a500_vs_ma20,0.05,inward,-0.05024009567747445,-0.027721369182002964
2026-07-14,2026-07-15,gold_vs_ma20,0.03,inward,-0.0309292836024627,-0.0121573667180402
2026-07-17,2026-07-20,a500_vs_ma20,0.05,outward,-0.04852168856489425,-0.08311210874983133
2026-07-17,2026-07-20,a500_vs_ma20,0.08,outward,-0.04852168856489425,-0.08311210874983133
2026-07-20,2026-07-21,a500_vs_ma20,0.08,inward,-0.08311210874983133,-0.06995624223102292
2026-07-21,2026-07-22,a500_vs_ma20,0.05,inward,-0.06995624223102292,-0.031304025047293904
2026-07-21,2026-07-22,copper_vs_ma20,0.03,outward,0.0186999967869421,0.0492687945618972
