Trigger_date,Effective_date,Variable,Threshold,Direction,Previous_deviation,Deviation
2015-03-10,2015-03-11,gold_vs_ma20,0.03,outward,-0.0298392329069097,-0.0326655792923065
2015-03-16,2015-03-17,a500_vs_ma20,0.05,outward,0.03185234738441323,0.05598475592926877
2015-03-16,2015-03-17,gold_vs_ma20,0.03,inward,-0.0313553211796955,-0.0285299834892952
2015-03-17,2015-03-18,gold_vs_ma20,0.03,outward,-0.0285299834892952,-0.0305900145528349
2015-03-18,2015-03-19,a500_vs_ma20,0.08,outward,0.06479702263397646,0.08253627174542255
2015-03-18,2015-03-19,gold_vs_ma20,0.03,inward,-0.0305900145528349,-0.0259336227600764
2015-03-19,2015-03-20,a500_vs_ma20,0.08,inward,0.08253627174542255,0.07726949993501342
2015-03-20,2015-03-23,a500_vs_ma20,0.08,outward,0.07726949993501342,0.082001148633158
2015-03-20,2015-03-23,copper_vs_ma20,0.03,outward,0.0035652977683877,0.038399338072135
2015-03-26,2015-03-27,a500_vs_ma20,0.08,inward,0.08333714251073765,0.07543964408504311
2015-03-27,2015-03-30,copper_vs_ma20,0.03,inward,0.0472686629721044,0.0297195479280034
2015-03-30,2015-03-31,a500_vs_ma20,0.08,outward,0.07534562112350907,0.09306854760891903
2015-03-30,2015-03-31,copper_vs_ma20,0.03,outward,0.0297195479280034,0.0336661249129324
2015-03-31,2015-04-01,a500_vs_ma20,0.08,inward,0.09306854760891903,0.07792995796293223
2015-03-31,2015-04-01,copper_vs_ma20,0.03,inward,0.0336661249129324,0.0166536849523386
2015-04-01,2015-04-02,a500_vs_ma20,0.08,outward,0.07792995796293223,0.09029990538529398
2015-04-08,2015-04-09,a500_vs_ma20,0.08,inward,0.08850659558065255,0.07823376974179985
2015-04-13,2015-04-14,a500_vs_ma20,0.08,outward,0.07214861750356927,0.08391980019493905
2015-04-14,2015-04-15,a500_vs_ma20,0.08,inward,0.08391980019493905,0.0784134575512423
2015-04-17,2015-04-20,a500_vs_ma20,0.08,outward,0.07369986933067652,0.08385082748025563
2015-04-20,2015-04-21,a500_vs_ma20,0.08,inward,0.08385082748025563,0.06367144186368967
2015-04-21,2015-04-22,a500_vs_ma20,0.08,outward,0.06367144186368967,0.08039970815289776
2015-04-24,2015-04-27,a500_vs_ma20,0.08,inward,0.0902783291450433,0.07783610048586875
2015-04-27,2015-04-28,a500_vs_ma20,0.08,outward,0.07783610048586875,0.09169172605581277
2015-04-28,2015-04-29,a500_vs_ma20,0.08,inward,0.09169172605581277,0.06434907746553709
2015-04-30,2015-05-01,copper_vs_ma20,0.03,outward,0.0223163738631797,0.0513854867643441
2015-05-05,2015-05-06,a500_vs_ma20,0.05,inward,0.05507292669197472,0.009764983954790418
2015-05-05,2015-05-06,us10y_vs_ma20,0.1,outward,0.09951641639093922,0.10633998484465756
2015-05-07,2015-05-08,us10y_vs_ma20,0.1,inward,0.12725450901803614,0.08646897582855728
2015-05-11,2015-05-12,us10y_vs_ma20,0.1,outward,0.07116290602529163,0.1212195721662157
2015-05-13,2015-05-14,us10y_vs_ma20,0.1,inward,0.11084043848964664,0.09635353779280376
2015-05-14,2015-05-15,copper_vs_ma20,0.03,inward,0.0337859897115528,0.0290934051428271
2015-05-21,2015-05-22,a500_vs_ma20,0.05,outward,0.03541818465120472,0.05605570216390765
2015-05-25,2015-05-26,a500_vs_ma20,0.08,outward,0.07209217189961903,0.12179803053678717
2015-05-25,2015-05-26,copper_vs_ma20,0.03,outward,-0.024601825184774,-0.0361027740670704
2015-05-28,2015-05-29,a500_vs_ma20,0.05,inward,0.10586577797480534,0.03205658532480182
2015-05-28,2015-05-29,a500_vs_ma20,0.08,inward,0.10586577797480534,0.03205658532480182
2015-06-01,2015-06-02,a500_vs_ma20,0.05,outward,0.03474977424933923,0.079955682341315
2015-06-02,2015-06-03,a500_vs_ma20,0.08,outward,0.079955682341315,0.09602499346237581
2015-06-04,2015-06-05,a500_vs_ma20,0.08,inward,0.08560246939573957,0.07836149533391024
2015-06-08,2015-06-09,a500_vs_ma20,0.08,outward,0.07912718312614553,0.08312638126701799
2015-06-09,2015-06-10,a500_vs_ma20,0.08,inward,0.08312638126701799,0.0708475410693139
2015-06-09,2015-06-10,copper_vs_ma20,0.03,inward,-0.0364476477619395,-0.0264955810850741
2015-06-10,2015-06-11,us10y_vs_ma20,0.1,outward,0.07939339875111506,0.10938540048812961
2015-06-11,2015-06-12,copper_vs_ma20,0.03,outward,-0.0111834718167527,-0.0348835110894555
2015-06-11,2015-06-12,us10y_vs_ma20,0.1,inward,0.10938540048812961,0.05682069422949376
2015-06-12,2015-06-15,copper_vs_ma20,0.03,inward,-0.0348835110894555,-0.02739639125273
2015-06-15,2015-06-16,a500_vs_ma20,0.05,inward,0.0628923484502193,0.033094005978065555
2015-06-15,2015-06-16,copper_vs_ma20,0.03,outward,-0.02739639125273,-0.0348720750250387
2015-06-19,2015-06-22,a500_vs_ma20,0.05,outward,-0.03568658443777917,-0.09270492964582822
2015-06-19,2015-06-22,a500_vs_ma20,0.08,outward,-0.03568658443777917,-0.09270492964582822
2015-06-22,2015-06-23,a500_vs_ma20,0.08,inward,-0.09270492964582822,-0.06574097881494034
2015-06-23,2015-06-24,copper_vs_ma20,0.03,inward,-0.0438039649419571,-0.0243311270625525
2015-06-24,2015-06-25,a500_vs_ma20,0.05,inward,-0.062400756277741554,-0.041750340288209786
2015-06-25,2015-06-26,a500_vs_ma20,0.05,outward,-0.041750340288209786,-0.07636767219340923
2015-06-26,2015-06-29,a500_vs_ma20,0.08,outward,-0.07636767219340923,-0.14489169682936853
2015-07-03,2015-07-06,copper_vs_ma20,0.03,outward,-0.0047568160540177,-0.0370588179498611
2015-07-09,2015-07-10,copper_vs_ma20,0.03,inward,-0.040067660429221,-0.0168008939925242
2015-07-13,2015-07-14,a500_vs_ma20,0.08,inward,-0.10779526283437602,-0.06579209029390287
2015-07-15,2015-07-16,a500_vs_ma20,0.08,outward,-0.06447936668893872,-0.08506760205245467
2015-07-16,2015-07-17,a500_vs_ma20,0.08,inward,-0.08506760205245467,-0.06336250834569102
2015-07-17,2015-07-20,a500_vs_ma20,0.05,inward,-0.06336250834569102,-0.016537424749264673
2015-07-20,2015-07-21,copper_vs_ma20,0.03,outward,-0.0271471167150625,-0.0310898530919028
2015-07-20,2015-07-21,gold_vs_ma20,0.03,outward,-0.026864783701219,-0.0455945307253298
2015-07-23,2015-07-24,a500_vs_ma20,0.05,outward,0.02264216162137833,0.05242437520298715
2015-07-24,2015-07-27,a500_vs_ma20,0.05,inward,0.05242437520298715,0.03775955327135705
2015-07-31,2015-08-03,gold_vs_ma20,0.03,inward,-0.0352987936572991,-0.0261712418826555
2015-08-10,2015-08-11,copper_vs_ma20,0.03,inward,-0.0351348003798355,-0.0041923295895659
2015-08-18,2015-08-19,copper_vs_ma20,0.03,outward,-0.0216921796479102,-0.0328108142412896
2015-08-20,2015-08-21,copper_vs_ma20,0.03,inward,-0.0333294425992934,-0.0141219224516253
2015-08-20,2015-08-21,gold_vs_ma20,0.03,outward,0.0243395212833434,0.0441523555410261
2015-08-21,2015-08-24,a500_vs_ma20,0.05,outward,-0.034210092196872544,-0.07264063174101776
2015-08-24,2015-08-25,a500_vs_ma20,0.08,outward,-0.07264063174101776,-0.14524446444821448
2015-08-24,2015-08-25,copper_vs_ma20,0.03,outward,-0.019883339719845,-0.0380799999999998
2015-08-25,2015-08-26,copper_vs_ma20,0.03,inward,-0.0380799999999998,-0.0132640737059247
2015-08-25,2015-08-26,gold_vs_ma20,0.03,inward,0.0383601228782624,0.0227471593164396
2015-08-26,2015-08-27,copper_vs_ma20,0.03,outward,-0.0132640737059247,-0.0372610850119056
2015-08-27,2015-08-28,copper_vs_ma20,0.03,inward,-0.0372610850119056,0.0023835598788892
2015-09-06,2015-09-07,copper_vs_ma20,0.03,outward,-0.0045307304053983,0.0467104767845809
2015-09-07,2015-09-08,a500_vs_ma20,0.08,inward,-0.08103687118203207,-0.07051981735630031
2015-09-09,2015-09-10,a500_vs_ma20,0.05,inward,-0.060488246458441086,-0.029542590239412858
2015-09-14,2015-09-15,copper_vs_ma20,0.03,inward,0.0449016081140045,0.0222495860048406
2015-09-15,2015-09-16,a500_vs_ma20,0.05,outward,-0.03633143869179589,-0.06455845423034612
2015-09-16,2015-09-17,a500_vs_ma20,0.05,inward,-0.06455845423034612,-0.007342200064163085
2015-09-16,2015-09-17,copper_vs_ma20,0.03,outward,0.027871246270078,0.0353159655176051
2015-09-18,2015-09-21,copper_vs_ma20,0.03,inward,0.0320273468314487,0.0016676980522547
2015-09-22,2015-09-23,copper_vs_ma20,0.03,outward,0.0007957781873011,-0.0382161608132701
2015-09-30,2015-10-01,copper_vs_ma20,0.03,inward,-0.0528872950604171,-0.0143261649877368
2015-10-10,2015-10-12,a500_vs_ma20,0.05,outward,0.026306246870748895,0.056289500318278396
2015-10-14,2015-10-15,a500_vs_ma20,0.05,inward,0.05024921161093854,0.0350051392527595
2015-10-14,2015-10-15,gold_vs_ma20,0.03,outward,0.0208585582104032,0.0305470054735443
2015-10-15,2015-10-16,a500_vs_ma20,0.05,outward,0.0350051392527595,0.05624234196968869
2015-10-15,2015-10-16,copper_vs_ma20,0.03,outward,0.0299431836351815,0.0323597707760805
2015-10-16,2015-10-19,copper_vs_ma20,0.03,inward,0.0323597707760805,0.0237461399212013
2015-10-16,2015-10-19,gold_vs_ma20,0.03,inward,0.0351077746438053,0.0290965707325552
2015-10-21,2015-10-22,a500_vs_ma20,0.05,inward,0.06900861845181039,0.02866081927972597
2015-10-23,2015-10-26,a500_vs_ma20,0.05,outward,0.04336172025756646,0.05372512096143778
2015-10-27,2015-10-28,a500_vs_ma20,0.05,inward,0.05202407933651432,0.04960571018452775
2015-11-03,2015-11-04,gold_vs_ma20,0.03,outward,-0.0241051986175135,-0.0414082519669531
2015-11-05,2015-11-06,copper_vs_ma20,0.03,outward,-0.0181565129373064,-0.042924538280903
2015-11-06,2015-11-09,a500_vs_ma20,0.05,outward,0.04413440141281311,0.06168179048680966
2015-11-06,2015-11-09,us10y_vs_ma20,0.1,outward,0.07491082045184294,0.10559886605244517
2015-11-10,2015-11-11,us10y_vs_ma20,0.1,inward,0.10720150129017125,0.08183725810212161
2015-11-12,2015-11-13,a500_vs_ma20,0.05,inward,0.06009829075939077,0.04683851565208785
2015-11-18,2015-11-19,copper_vs_ma20,0.08,outward,-0.0746792411448622,-0.0809188604717875
2015-11-19,2015-11-20,copper_vs_ma20,0.08,inward,-0.0809188604717875,-0.0749852828470194
2015-11-20,2015-11-23,gold_vs_ma20,0.03,inward,-0.0302703188953358,-0.027910082948514
2015-11-23,2015-11-24,copper_vs_ma20,0.08,outward,-0.0796784688139347,-0.0893832723176571
2015-11-23,2015-11-24,gold_vs_ma20,0.03,outward,-0.027910082948514,-0.0322009556001527
2015-11-24,2015-11-25,copper_vs_ma20,0.08,inward,-0.0893832723176571,-0.0645874681032038
2015-11-24,2015-11-25,gold_vs_ma20,0.03,inward,-0.0322009556001527,-0.0212905084101676
2015-12-01,2015-12-02,copper_vs_ma20,0.03,inward,-0.0474527741890429,-0.0296060336347028
2015-12-02,2015-12-03,copper_vs_ma20,0.03,outward,-0.0296060336347028,-0.0412396664976353
2015-12-03,2015-12-04,copper_vs_ma20,0.03,inward,-0.0412396664976353,-0.0233902884091283
2015-12-21,2015-12-22,copper_vs_ma20,0.03,outward,0.0226460360349443,0.0330578512396697
2015-12-22,2015-12-23,copper_vs_ma20,0.03,inward,0.0330578512396697,0.0167527639646598
