Date,股价,A500指数,美元指数,中国10年期利率,美国10年期利率,布伦特原油,铜,黄金,最新模型预测（RSI＋MACD）,股价_MA5,股价_MA20,股价_相邻变化_pct,股价_MA5偏离_pct,股价_MA20偏离_pct,A500指数_MA5,A500指数_MA20,A500指数_相邻变化_pct,A500指数_MA5偏离_pct,A500指数_MA20偏离_pct,美元指数_MA5,美元指数_MA20,美元指数_相邻变化_pct,美元指数_MA5偏离_pct,美元指数_MA20偏离_pct,中国10年期利率_MA5,中国10年期利率_MA20,中国10年期利率_相邻变化_pct,中国10年期利率_MA5偏离_pct,中国10年期利率_MA20偏离_pct,美国10年期利率_MA5,美国10年期利率_MA20,美国10年期利率_相邻变化_pct,美国10年期利率_MA5偏离_pct,美国10年期利率_MA20偏离_pct,布伦特原油_MA5,布伦特原油_MA20,布伦特原油_相邻变化_pct,布伦特原油_MA5偏离_pct,布伦特原油_MA20偏离_pct,铜_MA5,铜_MA20,铜_相邻变化_pct,铜_MA5偏离_pct,铜_MA20偏离_pct,黄金_MA5,黄金_MA20,黄金_相邻变化_pct,黄金_MA5偏离_pct,黄金_MA20偏离_pct
2019-01-24,2.97,1258.872224004692,96.5999984741211,3.1338,2.72,61.09,2.6445,802.5977378272448,3.260286,2.9899999999999998,3.0264999999999995,-0.3355704697986517,-0.6688963210702226,-1.8668428878241938,1252.8030348123639,1227.3755928728947,0.6059013380647515,0.4844487939189124,2.5661770785317506,96.32400207519531,96.1,0.4993713210813766,0.2865292066149161,0.5202897753601388,3.11346,3.12656,0.47451106123757025,0.6532924784644845,0.2315644030499886,2.74,2.713,-1.4492753623188248,-0.7299270072992692,0.2580169553999312,61.48,58.539,0.06552006552007494,-0.6343526350032436,4.357778574967108,2.6698999999999997,2.653125,-0.37671877943116217,-0.9513464923779913,-0.32508833922262337,804.3797637640275,806.2213925222836,-0.31174499852776316,-0.22154037397010828,-0.44946149142757186
2019-01-25,2.98,1266.802965126661,95.79000091552734,3.1398,2.76,61.49,2.729,814.0804820004305,3.4085605,2.984,3.025,0.33670033670032407,-0.13404825737265424,-1.4876033057851235,1255.9068069865723,1231.4233522597765,0.6299877756250627,0.8675928882202033,2.873066586073736,96.22200164794921,96.0810001373291,-0.8385068026794507,-0.44896252938330106,-0.30286864352560006,3.1206799999999997,3.1222250000000003,0.19146084625694115,0.6126869784790712,0.5628998550712971,2.744,2.7165,1.4705882352941124,0.5830903790087216,1.6013252346769757,61.342,58.91049999999999,0.6547716483876309,0.2412702552900159,4.378676127345726,2.6739,2.6580250000000003,3.1953110228776893,2.0606604585063026,2.670215667647957,806.2496294690627,806.7359192499152,1.430697301025452,0.971268977391615,0.9104048270646148
2019-01-28,2.99,1266.0542067661913,95.75,3.1397,2.75,59.71,2.68,817.2178354252852,3.3661551,2.98,3.024,0.3355704697986628,0.3355704697986628,-1.1243386243386166,1258.860827488687,1235.433673728635,-0.05910614208223253,0.5714197408028365,2.4785250466049735,96.11200103759765,96.02750015258789,-0.041758967684546455,-0.376644990937236,-0.2889798777922392,3.12788,3.12054,-0.0031849162367092454,0.37789173497704276,0.613996295512953,2.746,2.721,-0.36231884057970065,0.1456664238892902,1.065784638000733,60.848,59.193,-2.8947796389656832,-1.8702340257691241,0.8734140861250461,2.6734999999999998,2.659425,-1.7955294979846048,0.24312698709558767,0.7736634798875652,808.7469658590687,807.4073136487896,0.38538614967715823,1.0474066579302166,1.2150647647914514
2019-01-29,2.95,1266.9891566142621,95.81999969482422,3.1246,2.72,60.98,2.725,820.8571194407913,3.365956,2.974,3.021,-1.3377926421404673,-0.806993947545398,-2.3502151605428567,1262.0018379604157,1239.4907426898972,0.0738475369438385,0.39519107689309774,2.2185251553141105,96.01600036621093,95.9775001525879,0.07310673088691821,-0.2041333430252812,-0.16410143785082765,3.13138,3.1181,-0.48093766920406233,-0.2165179569391107,0.2084602802989055,2.742,2.7239999999999998,-1.0909090909090868,-0.8023340627279274,-0.1468428781203901,60.864,59.539,2.1269469100653193,0.19058885383806956,2.4202623490485076,2.6866,2.6645250000000003,1.679104477611948,1.4293158639172354,2.2696353008509806,811.9721590521762,808.260672248439,0.4453260633515477,1.0942444626410142,1.5584634542852527
2019-01-30,2.97,1255.3491035950562,95.33999633789062,3.1151,2.7,61.89,2.772,821.9238655625675,3.3410127,2.9720000000000004,3.017,0.6779661016949268,-0.06729475100942794,-1.557838912827303,1262.8135312213726,1243.1836494112283,-0.9187176510895512,-0.591094998728503,0.9785725696753955,95.85999908447266,95.92900009155274,-0.5009427660846888,-0.5424606212689476,-0.6139996800758718,3.1306000000000003,3.1168050000000003,-0.3040389169813751,-0.49511275793778786,-0.05470345433866708,2.73,2.7310000000000003,-0.7352941176470562,-1.098901098901095,-1.1351153423654337,61.032,59.972,1.4922925549360588,1.4058198977585645,3.198159140932444,2.7100999999999997,2.674725,1.7247706422018227,2.2840485590937654,3.636822477077084,815.3354080512638,808.8285324523824,0.12995515254869971,0.8080671397616257,1.6190493515949145
2019-01-31,2.98,1264.6975132366542,95.58000183105469,3.1037,2.63,62.46,2.789,828.0730323179573,3.0163796,2.974,3.012,0.33670033670032407,0.20174848688634395,-1.0624169986719778,1263.978589067765,1246.090650211162,0.7446860490700313,0.05687787555164192,1.4932190545157376,95.65599975585937,95.89850006103515,0.25173641953317727,-0.07944919816702534,-0.3321201372052274,3.12458,3.1144249999999998,-0.365959359250112,-0.6682498127748349,-0.34436533228444643,2.712,2.729,-2.592592592592602,-3.0235988200590036,-3.62770245511177,61.306,60.313,0.9209888511875874,1.8823606172315932,3.5597632351234365,2.739,2.6818,0.6132756132756212,1.825483753194601,3.9973152360355035,820.4304669494064,809.9893532195788,0.7481431082647871,0.931531150588305,2.232582320557519
2019-02-01,3.01,1286.3262132934187,95.58000183105469,3.1032,2.7,61.86,2.7775,826.3161603573642,3.0145907,2.98,3.0085,1.0067114093959662,1.0067114093959662,0.04985873358815951,1267.8832387011166,1249.519223091519,1.710187600623292,1.4546272108775682,2.9456921927806023,95.61399993896484,95.89200019836426,0.0,-0.03555766721594633,-0.32536433348366867,3.1172600000000004,3.11205,-0.016109804426966967,-0.45103712876052304,-0.284378464356283,2.7,2.729,2.6615969581749166,0.0,-1.0626603151337455,61.379999999999995,60.551,-0.9606147934678178,0.782013685239491,2.161814008026286,2.7487,2.688825,-0.4123341699533989,1.0477680357987351,3.2979089379189697,822.877602620793,810.9336958345045,-0.21216389038479777,0.41786989044538814,1.896883136300076
2019-02-02,3.05,1313.3464816704823,95.8499984741211,3.0978,2.73,62.26,2.7975,820.1041852570432,3.122599,2.992,3.009,1.3289036544850585,1.9385026737967825,1.362578929877034,1277.3416936819747,1254.4400318231376,2.100576673150645,2.8187280010192772,4.695836257850683,95.63399963378906,95.88950004577637,0.28248235812304845,0.2258598836806458,-0.04119488748656197,3.10888,3.110885,-0.17401392111370262,-0.3563984457425229,-0.42061985576452576,2.696,2.729,1.1111111111111072,1.261127596439171,0.03664345914253797,61.89,60.81849999999999,0.6466214031684459,0.5978348683147505,2.370166972220633,2.7722,2.6959,0.7200720072007227,0.9126325661928947,3.768685782113579,823.4548725871448,811.6803874815308,-0.751767349876642,-0.4069060056168361,1.0378220178079767
2019-02-03,3.05,1313.3464816704823,95.8499984741211,3.0967,2.73,62.26,2.7975,820.1041852570432,3.1842911,3.012,3.0085,0.0,1.2616201859229736,1.3794249626059463,1286.6131586932188,1258.7915047320948,0.0,2.0778058110656916,4.3339168347817925,95.63999938964844,95.92099990844727,0.0,0.2195724443881497,-0.07402074039464246,3.1033,3.1101900000000002,-0.035509070953587685,-0.2126768278928881,-0.433735559563897,2.698,2.7285,0.0,1.1860637509266025,0.05497526113249496,62.145999999999994,60.9585,0.0,0.1834389984874507,2.135059097582781,2.7867,2.7029249999999996,0.0,0.3875551727850146,3.498987208302129,823.3042857503951,812.2356975058194,0.0,-0.3886898864415844,0.9687443897610004
2019-02-04,3.05,1313.3464816704823,95.8499984741211,3.067,2.73,62.26,2.7975,820.1041852570432,3.1621616,3.0279999999999996,3.0075,0.0,0.7265521796565366,1.413133832086455,1298.2126343083041,1263.1675672575916,0.0,1.1657448835599604,3.9724669722032147,95.74199981689453,95.93649978637696,0.0,0.11280175621264377,-0.09016517430642246,3.09368,3.10851,-0.9590854780895719,-0.8624033513485507,-1.3353664617453243,2.7039999999999997,2.728,0.0,0.9615384615384803,0.07331378299120228,62.220000000000006,61.048,0.0,0.06428801028606212,1.9853230245052922,2.7918,2.710925,0.0,0.2041693531055211,3.193559393933798,822.9403496892903,812.9353288514728,0.0,-0.34463791127971044,0.8818483034435998
2019-02-05,3.05,1313.3464816704823,96.0999984741211,3.067,2.71,61.67,2.8205,820.1041852570432,3.1887333,3.042,3.0075,0.0,0.2629848783694877,1.413133832086455,1307.9424279950695,1267.0866258618162,0.0,0.41317213661282715,3.650883441154007,95.84599914550782,95.95799980163574,0.260824208638355,0.26500775293465395,0.1479800254057917,3.08634,3.10657,0.0,-0.6266321921758355,-1.2737520802685864,2.7199999999999998,2.728,-0.73260073260073,-0.367647058823517,-0.6598240469208316,62.062,61.169500000000006,-0.9476389335046465,-0.6316264380780479,0.8182182296732732,2.7981000000000003,2.71885,0.822162645218949,0.8005432257603307,3.7387130588300233,821.3465802771074,813.5596629489744,0.0,-0.1512631877818249,0.8044305299437227
2019-02-06,3.05,1313.3464816704823,96.41999816894531,3.067,2.7,62.22,2.84,820.1041852570432,3.2143662,3.05,3.0075,0.0,0.0,1.413133832086455,1313.3464816704823,1271.5672895310297,0.0,0.0,3.2856453986686907,96.01399841308594,95.99949989318847,0.33298616015107196,0.4228547530253035,0.43802131909509434,3.0790999999999995,3.103435,0.0,-0.3929719723295588,-1.1740216888705524,2.72,2.7275,-0.36900369003689537,-0.7352941176470562,-1.0082493125572856,62.134,61.340500000000006,0.891843684125182,0.13841053207583887,1.4337998549082576,2.8106,2.7291,0.6913667789399058,1.0460399914608898,4.063610714154842,820.1041852570432,814.1212499779788,0.0,0.0,0.7348948672235567
2019-02-07,3.05,1313.3464816704823,96.51000213623047,3.067,2.65,61.01,2.832,820.1041852570432,3.1991444,3.05,3.0075,0.0,0.0,1.413133832086455,1313.3464816704823,1274.8807358229517,0.0,0.0,3.0172034737586895,96.14599914550782,96.02649993896485,0.09334574672719143,0.37859400698698753,0.5035091329715691,3.07294,3.09987,0.0,-0.19330022714403317,-1.060367047650379,2.7039999999999997,2.7239999999999998,-1.85185185185186,-1.9970414201183395,-2.7165932452276054,61.884,61.4585,-1.9447123111539732,-1.4123198241871915,-0.7297607328522582,2.8175,2.738975,-0.28169014084507005,0.5146406388642388,3.396343522668155,820.1041852570432,814.7738210222594,0.0,0.0,0.6542139790520096
2019-02-08,3.05,1313.3464816704823,96.63999938964844,3.067,2.63,61.37,2.814,820.1041852570432,3.165127,3.05,3.0105,0.0,0.0,1.312074406244812,1313.3464816704823,1278.1954161325307,0.0,0.0,2.7500541070870854,96.30399932861329,96.05550003051758,0.13469821836131768,0.3488952311197835,0.6085017088507838,3.067,3.099495,0.0,0.0,-1.0483965936386341,2.684,2.7190000000000003,-0.7547169811320753,-2.0119225037257937,-3.2732622287605873,61.705999999999996,61.536500000000004,0.5900672020980213,-0.5445175509674938,-0.2705711244545994,2.8207999999999998,2.7459999999999996,-0.6355932203389814,-0.24106636415199834,2.476329206118,820.1041852570432,815.2569742156426,0.0,0.0,0.594562352080974
2019-02-11,3.05,1313.3464816704823,97.05999755859375,3.067,2.65,61.3,2.793,820.1041852570432,3.1135757,3.05,3.013,0.0,0.0,1.2280119482243501,1313.3464816704823,1281.8993201288602,0.0,0.0,2.453169375147257,96.5459991455078,96.10499992370606,0.4346007570342536,0.5323870669267983,0.9937023418613133,3.067,3.099045,0.0,0.0,-1.0340282248240906,2.668,2.714,0.7604562737642651,-0.6746626686656709,-2.358142962417098,61.513999999999996,61.608999999999995,-0.11406224539677323,-0.3478882855935228,-0.5015500981999321,2.8198999999999996,2.7516499999999997,-0.7462686567164201,-0.9539345366856744,1.50273472280269,820.1041852570432,815.7589507636193,0.0,0.0,0.5326615772166976
2019-02-12,3.08,1323.3460170991293,96.70999908447266,3.0748,2.68,62.58,2.775,821.4845901257622,3.0935404,3.056,3.0155,0.9836065573770592,0.7853403141361293,2.1389487647156535,1315.3463887562116,1285.0176101578525,0.761378323862294,0.6081765541989359,2.982714527668495,96.66799926757812,96.12350006103516,-0.36060012664826946,0.04344748749611771,0.6101515478161845,3.0685600000000006,3.098235,0.2543201825888408,0.20335271267302168,-0.7563984010250935,2.662,2.7085,1.132075471698113,0.6761833208114298,-1.0522429388960641,61.69599999999999,61.636,2.088091353996746,1.4328319502074915,1.5315724576546064,2.8108,2.7544500000000003,-0.6444683136412555,-1.2736587448413328,0.7460654577138737,820.3802662307869,816.634269305332,0.16832067114573857,0.13461122121440905,0.5939403969118295
